territorio,anno,tavola,genere,eta,eta_anni,cittadinanza,titolo_studio,condizione,valore
082023,2019,lavoro,F,Y50-64,,TOTAL,ALL,23,730.0
082023,2021,lavoro,F,Y50-64,,TOTAL,ALL,23,780.568626911167
082023,2022,lavoro,F,Y50-64,,TOTAL,ALL,23,796.743207297273
082023,2023,lavoro,F,Y50-64,,TOTAL,ALL,23,768.6724767530263
082023,2024,lavoro,F,Y50-64,,TOTAL,ALL,23,791.7531775181376
082023,2018,lavoro,F,Y50-64,,TOTAL,ALL,24,35.0
082023,2019,lavoro,F,Y50-64,,TOTAL,ALL,24,37.0
082023,2021,lavoro,F,Y50-64,,TOTAL,ALL,24,33.8355894559408
082023,2022,lavoro,F,Y50-64,,TOTAL,ALL,24,29.2121846767163
082023,2023,lavoro,F,Y50-64,,TOTAL,ALL,24,24.987882131863135
082023,2024,lavoro,F,Y50-64,,TOTAL,ALL,24,27.508030687662423
082023,2018,lavoro,F,Y50-64,,TOTAL,ALL,4,602.0
082023,2019,lavoro,F,Y50-64,,TOTAL,ALL,4,626.0
082023,2021,lavoro,F,Y50-64,,TOTAL,ALL,4,671.498594436572
082023,2022,lavoro,F,Y50-64,,TOTAL,ALL,4,679.641762181604
082023,2023,lavoro,F,Y50-64,,TOTAL,ALL,4,646.9461630205885
082023,2024,lavoro,F,Y50-64,,TOTAL,ALL,4,672.1656683978636
082023,2018,lavoro,F,Y50-64,,TOTAL,ALL,5,1.0
082023,2019,lavoro,F,Y50-64,,TOTAL,ALL,5,1.0
082023,2021,lavoro,F,Y50-64,,TOTAL,ALL,5,1.34670514830184
082023,2022,lavoro,F,Y50-64,,TOTAL,ALL,5,2.13259546682853
082023,2023,lavoro,F,Y50-64,,TOTAL,ALL,5,2.015922416190664
082023,2024,lavoro,F,Y50-64,,TOTAL,ALL,5,2.829247568095165
082023,2018,lavoro,F,Y50-64,,TOTAL,ALL,7,69.0
082023,2019,lavoro,F,Y50-64,,TOTAL,ALL,7,66.0
082023,2021,lavoro,F,Y50-64,,TOTAL,ALL,7,73.887737870352
082023,2022,lavoro,F,Y50-64,,TOTAL,ALL,7,85.7566649721244
082023,2023,lavoro,F,Y50-64,,TOTAL,ALL,7,94.722509184384
082023,2024,lavoro,F,Y50-64,,TOTAL,ALL,7,89.25023086451647
082023,2018,lavoro,F,Y50-64,,TOTAL,ALL,99,1081.0
082023,2019,lavoro,F,Y50-64,,TOTAL,ALL,99,1121.0
082023,2020,lavoro,F,Y50-64,,TOTAL,ALL,99,1167.0
082023,2021,lavoro,F,Y50-64,,TOTAL,ALL,99,1182.0
082023,2022,lavoro,F,Y50-64,,TOTAL,ALL,99,1240.0
082023,2023,lavoro,F,Y50-64,,TOTAL,ALL,99,1257.0
082023,2024,lavoro,F,Y50-64,,TOTAL,ALL,99,1298.0
082023,2018,lavoro,M,Y_GE15,,TOTAL,ALL,1,2046.0
082023,2019,lavoro,M,Y_GE15,,TOTAL,ALL,1,2066.0
082023,2021,lavoro,M,Y_GE15,,TOTAL,ALL,1,2216.0
082023,2022,lavoro,M,Y_GE15,,TOTAL,ALL,1,2267.0
082023,2023,lavoro,M,Y_GE15,,TOTAL,ALL,1,2361.0
082023,2024,lavoro,M,Y_GE15,,TOTAL,ALL,1,2466.0
082023,2018,lavoro,M,Y_GE15,,TOTAL,ALL,12,638.0
082023,2019,lavoro,M,Y_GE15,,TOTAL,ALL,12,635.0
082023,2021,lavoro,M,Y_GE15,,TOTAL,ALL,12,372.895504230455
082023,2022,lavoro,M,Y_GE15,,TOTAL,ALL,12,342.28336783437
082023,2023,lavoro,M,Y_GE15,,TOTAL,ALL,12,333.6074287723182
082023,2024,lavoro,M,Y_GE15,,TOTAL,ALL,12,286.4834320133107
082023,2018,lavoro,M,Y_GE15,,TOTAL,ALL,22,2684.0
082023,2019,lavoro,M,Y_GE15,,TOTAL,ALL,22,2701.0
082023,2021,lavoro,M,Y_GE15,,TOTAL,ALL,22,2588.89550423045
082023,2022,lavoro,M,Y_GE15,,TOTAL,ALL,22,2609.28336783437
082023,2023,lavoro,M,Y_GE15,,TOTAL,ALL,22,2694.607428772318
082023,2024,lavoro,M,Y_GE15,,TOTAL,ALL,22,2752.483432013311
082023,2018,lavoro,M,Y_GE15,,TOTAL,ALL,23,1979.0
082023,2019,lavoro,M,Y_GE15,,TOTAL,ALL,23,1998.0
082023,2021,lavoro,M,Y_GE15,,TOTAL,ALL,23,2214.10449576955
082023,2022,lavoro,M,Y_GE15,,TOTAL,ALL,23,2184.71663216563
082023,2023,lavoro,M,Y_GE15,,TOTAL,ALL,23,2136.392571227682
082023,2024,lavoro,M,Y_GE15,,TOTAL,ALL,23,2150.5165679866896
082023,2018,lavoro,M,Y_GE15,,TOTAL,ALL,24,906.0
082023,2019,lavoro,M,Y_GE15,,TOTAL,ALL,24,950.0
082023,2021,lavoro,M,Y_GE15,,TOTAL,ALL,24,995.314214174763
082023,2022,lavoro,M,Y_GE15,,TOTAL,ALL,24,971.587316037021
082023,2023,lavoro,M,Y_GE15,,TOTAL,ALL,24,909.2678442020562
082023,2024,lavoro,M,Y_GE15,,TOTAL,ALL,24,965.907501924388
082023,2018,lavoro,M,Y_GE15,,TOTAL,ALL,4,82.0
082023,2019,lavoro,M,Y_GE15,,TOTAL,ALL,4,87.0
082023,2021,lavoro,M,Y_GE15,,TOTAL,ALL,4,160.922064313166
082023,2022,lavoro,M,Y_GE15,,TOTAL,ALL,4,156.414911378693
082023,2023,lavoro,M,Y_GE15,,TOTAL,ALL,4,155.7800734500413
082023,2024,lavoro,M,Y_GE15,,TOTAL,ALL,4,143.87444334717247
082023,2018,lavoro,M,Y_GE15,,TOTAL,ALL,5,366.0
082023,2019,lavoro,M,Y_GE15,,TOTAL,ALL,5,392.0
082023,2021,lavoro,M,Y_GE15,,TOTAL,ALL,5,436.117930972757
082023,2022,lavoro,M,Y_GE15,,TOTAL,ALL,5,450.213062360437
082023,2023,lavoro,M,Y_GE15,,TOTAL,ALL,5,424.3355211631357
082023,2024,lavoro,M,Y_GE15,,TOTAL,ALL,5,442.2768837453784
082023,2018,lavoro,M,Y_GE15,,TOTAL,ALL,7,625.0
082023,2019,lavoro,M,Y_GE15,,TOTAL,ALL,7,570.0
082023,2021,lavoro,M,Y_GE15,,TOTAL,ALL,7,621.75028630886
082023,2022,lavoro,M,Y_GE15,,TOTAL,ALL,7,606.501342389479
082023,2023,lavoro,M,Y_GE15,,TOTAL,ALL,7,647.0091324124488
082023,2024,lavoro,M,Y_GE15,,TOTAL,ALL,7,598.4577389697507
082023,2018,lavoro,M,Y_GE15,,TOTAL,ALL,99,4663.0
082023,2019,lavoro,M,Y_GE15,,TOTAL,ALL,99,4699.0
082023,2021,lavoro,M,Y_GE15,,TOTAL,ALL,99,4803.0
082023,2022,lavoro,M,Y_GE15,,TOTAL,ALL,99,4794.0
082023,2023,lavoro,M,Y_GE15,,TOTAL,ALL,99,4831.0
082023,2024,lavoro,M,Y_GE15,,TOTAL,ALL,99,4903.0
082023,2018,lavoro,M,Y_GE65,,TOTAL,ALL,1,78.0
082023,2019,lavoro,M,Y_GE65,,TOTAL,ALL,1,76.0
082023,2021,lavoro,M,Y_GE65,,TOTAL,ALL,1,69.0
082023,2022,lavoro,M,Y_GE65,,TOTAL,ALL,1,76.0
082023,2023,lavoro,M,Y_GE65,,TOTAL,ALL,1,79.0
082023,2024,lavoro,M,Y_GE65,,TOTAL,ALL,1,80.0
082023,2018,lavoro,M,Y_GE65,,TOTAL,ALL,12,3.0
082023,2019,lavoro,M,Y_GE65,,TOTAL,ALL,12,4.0
082023,2021,lavoro,M,Y_GE65,,TOTAL,ALL,12,2.59474057957098
082023,2022,lavoro,M,Y_GE65,,TOTAL,ALL,12,1.48780342311516
082023,2023,lavoro,M,Y_GE65,,TOTAL,ALL,12,1.6190366685378936
082023,2024,lavoro,M,Y_GE65,,TOTAL,ALL,12,1.8096862338362796
082023,2018,lavoro,M,Y_GE65,,TOTAL,ALL,22,81.0
082023,2019,lavoro,M,Y_GE65,,TOTAL,ALL,22,80.0
082023,2021,lavoro,M,Y_GE65,,TOTAL,ALL,22,71.594740579571
082023,2022,lavoro,M,Y_GE65,,TOTAL,ALL,22,77.4878034231152
082023,2023,lavoro,M,Y_GE65,,TOTAL,ALL,22,80.61903666853789
082023,2024,lavoro,M,Y_GE65,,TOTAL,ALL,22,81.80968623383627
082023,2018,lavoro,M,Y_GE65,,TOTAL,ALL,23,916.0
082023,2019,lavoro,M,Y_GE65,,TOTAL,ALL,23,933.0
082023,2021,lavoro,M,Y_GE65,,TOTAL,ALL,23,990.405259420429
082023,2022,lavoro,M,Y_GE65,,TOTAL,ALL,23,997.512196576885
082023,2023,lavoro,M,Y_GE65,,TOTAL,ALL,23,999.380963331462
082023,2024,lavoro,M,Y_GE65,,TOTAL,ALL,23,1016.190313766164
082023,2018,lavoro,M,Y_GE65,,TOTAL,ALL,24,785.0
082023,2019,lavoro,M,Y_GE65,,TOTAL,ALL,24,807.0
082023,2021,lavoro,M,Y_GE65,,TOTAL,ALL,24,858.976751352582
082023,2022,lavoro,M,Y_GE65,,TOTAL,ALL,24,851.063722665599
082023,2023,lavoro,M,Y_GE65,,TOTAL,ALL,24,812.0648032809628
082023,2024,lavoro,M,Y_GE65,,TOTAL,ALL,24,857.9724310720266
082023,2018,lavoro,M,Y_GE65,,TOTAL,ALL,4,8.0
