territorio,anno,genere,eta,eta_anni,stato_civile,cittadinanza,valore
082035,2021,M,Y73,73.0,ALL,TOTAL,55
082035,2022,M,Y73,73.0,ALL,TOTAL,39
082035,2023,M,Y73,73.0,ALL,TOTAL,44
082035,2024,M,Y73,73.0,ALL,TOTAL,46
082035,2022,M,Y74,74.0,ALL,FRGAPO,1
082035,2021,M,Y74,74.0,ALL,ITL,39
082035,2022,M,Y74,74.0,ALL,ITL,55
082035,2023,M,Y74,74.0,ALL,ITL,36
082035,2024,M,Y74,74.0,ALL,ITL,44
082035,2021,M,Y74,74.0,ALL,TOTAL,39
082035,2022,M,Y74,74.0,ALL,TOTAL,56
082035,2023,M,Y74,74.0,ALL,TOTAL,36
082035,2024,M,Y74,74.0,ALL,TOTAL,44
082035,2023,M,Y75,75.0,ALL,FRGAPO,1
082035,2021,M,Y75,75.0,ALL,ITL,58
082035,2022,M,Y75,75.0,ALL,ITL,41
082035,2023,M,Y75,75.0,ALL,ITL,51
082035,2024,M,Y75,75.0,ALL,ITL,34
082035,2021,M,Y75,75.0,ALL,TOTAL,58
082035,2022,M,Y75,75.0,ALL,TOTAL,41
082035,2023,M,Y75,75.0,ALL,TOTAL,52
082035,2024,M,Y75,75.0,ALL,TOTAL,34
082035,2024,M,Y76,76.0,ALL,FRGAPO,1
082035,2021,M,Y76,76.0,ALL,ITL,29
082035,2022,M,Y76,76.0,ALL,ITL,56
082035,2023,M,Y76,76.0,ALL,ITL,37
082035,2024,M,Y76,76.0,ALL,ITL,49
082035,2021,M,Y76,76.0,ALL,TOTAL,29
082035,2022,M,Y76,76.0,ALL,TOTAL,56
082035,2023,M,Y76,76.0,ALL,TOTAL,37
082035,2024,M,Y76,76.0,ALL,TOTAL,50
082035,2021,M,Y77,77.0,ALL,ITL,32
082035,2022,M,Y77,77.0,ALL,ITL,29
082035,2023,M,Y77,77.0,ALL,ITL,52
082035,2024,M,Y77,77.0,ALL,ITL,35
082035,2021,M,Y77,77.0,ALL,TOTAL,32
082035,2022,M,Y77,77.0,ALL,TOTAL,29
082035,2023,M,Y77,77.0,ALL,TOTAL,52
082035,2024,M,Y77,77.0,ALL,TOTAL,35
082035,2021,M,Y78,78.0,ALL,ITL,39
082035,2022,M,Y78,78.0,ALL,ITL,32
082035,2023,M,Y78,78.0,ALL,ITL,27
082035,2024,M,Y78,78.0,ALL,ITL,47
082035,2021,M,Y78,78.0,ALL,TOTAL,39
082035,2022,M,Y78,78.0,ALL,TOTAL,32
082035,2023,M,Y78,78.0,ALL,TOTAL,27
082035,2024,M,Y78,78.0,ALL,TOTAL,47
082035,2021,M,Y79,79.0,ALL,ITL,31
082035,2022,M,Y79,79.0,ALL,ITL,39
082035,2023,M,Y79,79.0,ALL,ITL,30
082035,2024,M,Y79,79.0,ALL,ITL,26
082035,2021,M,Y79,79.0,ALL,TOTAL,31
082035,2022,M,Y79,79.0,ALL,TOTAL,39
082035,2023,M,Y79,79.0,ALL,TOTAL,30
082035,2024,M,Y79,79.0,ALL,TOTAL,26
082035,2021,M,Y8,8.0,ALL,FRGAPO,2
082035,2023,M,Y8,8.0,ALL,FRGAPO,1
082035,2021,M,Y8,8.0,ALL,ITL,63
082035,2022,M,Y8,8.0,ALL,ITL,68
082035,2023,M,Y8,8.0,ALL,ITL,73
082035,2024,M,Y8,8.0,ALL,ITL,88
082035,2021,M,Y8,8.0,ALL,TOTAL,65
082035,2022,M,Y8,8.0,ALL,TOTAL,68
082035,2023,M,Y8,8.0,ALL,TOTAL,74
082035,2024,M,Y8,8.0,ALL,TOTAL,88
082035,2021,M,Y80,80.0,ALL,ITL,24
082035,2022,M,Y80,80.0,ALL,ITL,30
082035,2023,M,Y80,80.0,ALL,ITL,37
082035,2024,M,Y80,80.0,ALL,ITL,29
082035,2021,M,Y80,80.0,ALL,TOTAL,24
082035,2022,M,Y80,80.0,ALL,TOTAL,30
082035,2023,M,Y80,80.0,ALL,TOTAL,37
082035,2024,M,Y80,80.0,ALL,TOTAL,29
082035,2021,M,Y81,81.0,ALL,ITL,26
082035,2022,M,Y81,81.0,ALL,ITL,25
082035,2023,M,Y81,81.0,ALL,ITL,27
082035,2024,M,Y81,81.0,ALL,ITL,31
082035,2021,M,Y81,81.0,ALL,TOTAL,26
082035,2022,M,Y81,81.0,ALL,TOTAL,25
082035,2023,M,Y81,81.0,ALL,TOTAL,27
082035,2024,M,Y81,81.0,ALL,TOTAL,31
082035,2021,M,Y82,82.0,ALL,ITL,24
082035,2022,M,Y82,82.0,ALL,ITL,22
082035,2023,M,Y82,82.0,ALL,ITL,24
082035,2024,M,Y82,82.0,ALL,ITL,26
082035,2021,M,Y82,82.0,ALL,TOTAL,24
082035,2022,M,Y82,82.0,ALL,TOTAL,22
082035,2023,M,Y82,82.0,ALL,TOTAL,24
082035,2024,M,Y82,82.0,ALL,TOTAL,26
082035,2021,M,Y83,83.0,ALL,ITL,20
082035,2022,M,Y83,83.0,ALL,ITL,23
082035,2023,M,Y83,83.0,ALL,ITL,22
082035,2024,M,Y83,83.0,ALL,ITL,22
082035,2021,M,Y83,83.0,ALL,TOTAL,20
082035,2022,M,Y83,83.0,ALL,TOTAL,23
082035,2023,M,Y83,83.0,ALL,TOTAL,22
082035,2024,M,Y83,83.0,ALL,TOTAL,22
082035,2021,M,Y84,84.0,ALL,ITL,14
082035,2022,M,Y84,84.0,ALL,ITL,17
082035,2023,M,Y84,84.0,ALL,ITL,21
082035,2024,M,Y84,84.0,ALL,ITL,21
082035,2021,M,Y84,84.0,ALL,TOTAL,14
082035,2022,M,Y84,84.0,ALL,TOTAL,17
082035,2023,M,Y84,84.0,ALL,TOTAL,21
082035,2024,M,Y84,84.0,ALL,TOTAL,21
082035,2021,M,Y85,85.0,ALL,ITL,18
082035,2022,M,Y85,85.0,ALL,ITL,13
082035,2023,M,Y85,85.0,ALL,ITL,17
082035,2024,M,Y85,85.0,ALL,ITL,19
082035,2021,M,Y85,85.0,ALL,TOTAL,18
082035,2022,M,Y85,85.0,ALL,TOTAL,13
082035,2023,M,Y85,85.0,ALL,TOTAL,17
082035,2024,M,Y85,85.0,ALL,TOTAL,19
082035,2021,M,Y86,86.0,ALL,ITL,15
082035,2022,M,Y86,86.0,ALL,ITL,13
082035,2023,M,Y86,86.0,ALL,ITL,13
082035,2024,M,Y86,86.0,ALL,ITL,16
082035,2021,M,Y86,86.0,ALL,TOTAL,15
082035,2022,M,Y86,86.0,ALL,TOTAL,13
082035,2023,M,Y86,86.0,ALL,TOTAL,13
082035,2024,M,Y86,86.0,ALL,TOTAL,16
082035,2021,M,Y87,87.0,ALL,ITL,9
082035,2022,M,Y87,87.0,ALL,ITL,13
082035,2023,M,Y87,87.0,ALL,ITL,11
082035,2024,M,Y87,87.0,ALL,ITL,10
082035,2021,M,Y87,87.0,ALL,TOTAL,9
082035,2022,M,Y87,87.0,ALL,TOTAL,13
082035,2023,M,Y87,87.0,ALL,TOTAL,11
082035,2024,M,Y87,87.0,ALL,TOTAL,10
082035,2021,M,Y88,88.0,ALL,ITL,10
082035,2022,M,Y88,88.0,ALL,ITL,8
082035,2023,M,Y88,88.0,ALL,ITL,11
082035,2024,M,Y88,88.0,ALL,ITL,10
082035,2021,M,Y88,88.0,ALL,TOTAL,10
082035,2022,M,Y88,88.0,ALL,TOTAL,8
082035,2023,M,Y88,88.0,ALL,TOTAL,11
082035,2024,M,Y88,88.0,ALL,TOTAL,10
082035,2021,M,Y89,89.0,ALL,ITL,9
082035,2022,M,Y89,89.0,ALL,ITL,7
082035,2023,M,Y89,89.0,ALL,ITL,6
082035,2024,M,Y89,89.0,ALL,ITL,10
082035,2021,M,Y89,89.0,ALL,TOTAL,9
082035,2022,M,Y89,89.0,ALL,TOTAL,7
082035,2023,M,Y89,89.0,ALL,TOTAL,6
082035,2024,M,Y89,89.0,ALL,TOTAL,10
082035,2022,M,Y9,9.0,ALL,FRGAPO,2
082035,2024,M,Y9,9.0,ALL,FRGAPO,1
082035,2021,M,Y9,9.0,ALL,ITL,77
082035,2022,M,Y9,9.0,ALL,ITL,65
082035,2023,M,Y9,9.0,ALL,ITL,67
082035,2024,M,Y9,9.0,ALL,ITL,71
082035,2021,M,Y9,9.0,ALL,TOTAL,77
082035,2022,M,Y9,9.0,ALL,TOTAL,67
082035,2023,M,Y9,9.0,ALL,TOTAL,67
082035,2024,M,Y9,9.0,ALL,TOTAL,72
082035,2021,M,Y90,90.0,ALL,ITL,7
082035,2022,M,Y90,90.0,ALL,ITL,9
082035,2023,M,Y90,90.0,ALL,ITL,6
082035,2024,M,Y90,90.0,ALL,ITL,6
082035,2021,M,Y90,90.0,ALL,TOTAL,7
082035,2022,M,Y90,90.0,ALL,TOTAL,9
082035,2023,M,Y90,90.0,ALL,TOTAL,6
082035,2024,M,Y90,90.0,ALL,TOTAL,6
082035,2021,M,Y91,91.0,ALL,ITL,3
082035,2022,M,Y91,91.0,ALL,ITL,5
082035,2023,M,Y91,91.0,ALL,ITL,9
082035,2024,M,Y91,91.0,ALL,ITL,4
082035,2021,M,Y91,91.0,ALL,TOTAL,3
082035,2022,M,Y91,91.0,ALL,TOTAL,5
082035,2023,M,Y91,91.0,ALL,TOTAL,9
082035,2024,M,Y91,91.0,ALL,TOTAL,4
082035,2021,M,Y92,92.0,ALL,ITL,1
082035,2022,M,Y92,92.0,ALL,ITL,2
082035,2023,M,Y92,92.0,ALL,ITL,3
082035,2024,M,Y92,92.0,ALL,ITL,6
082035,2021,M,Y92,92.0,ALL,TOTAL,1
082035,2022,M,Y92,92.0,ALL,TOTAL,2
082035,2023,M,Y92,92.0,ALL,TOTAL,3
082035,2024,M,Y92,92.0,ALL,TOTAL,6
082035,2021,M,Y93,93.0,ALL,ITL,3
082035,2022,M,Y93,93.0,ALL,ITL,1
082035,2023,M,Y93,93.0,ALL,ITL,3
082035,2024,M,Y93,93.0,ALL,ITL,2
082035,2021,M,Y93,93.0,ALL,TOTAL,3
082035,2022,M,Y93,93.0,ALL,TOTAL,1
082035,2023,M,Y93,93.0,ALL,TOTAL,3
082035,2024,M,Y93,93.0,ALL,TOTAL,2
082035,2021,M,Y94,94.0,ALL,ITL,1
082035,2022,M,Y94,94.0,ALL,ITL,3
082035,2024,M,Y94,94.0,ALL,ITL,2
082035,2021,M,Y94,94.0,ALL,TOTAL,1
082035,2022,M,Y94,94.0,ALL,TOTAL,3
082035,2024,M,Y94,94.0,ALL,TOTAL,2
082035,2021,M,Y95,95.0,ALL,ITL,4
082035,2022,M,Y95,95.0,ALL,ITL,1
082035,2023,M,Y95,95.0,ALL,ITL,3
082035,2021,M,Y95,95.0,ALL,TOTAL,4
082035,2022,M,Y95,95.0,ALL,TOTAL,1
082035,2023,M,Y95,95.0,ALL,TOTAL,3
082035,2022,M,Y96,96.0,ALL,ITL,2
082035,2023,M,Y96,96.0,ALL,ITL,1
082035,2024,M,Y96,96.0,ALL,ITL,3
082035,2022,M,Y96,96.0,ALL,TOTAL,2
082035,2023,M,Y96,96.0,ALL,TOTAL,1
082035,2024,M,Y96,96.0,ALL,TOTAL,3
082035,2023,M,Y97,97.0,ALL,ITL,2
082035,2023,M,Y97,97.0,ALL,TOTAL,2
082035,2021,M,Y98,98.0,ALL,ITL,1
082035,2024,M,Y98,98.0,ALL,ITL,1
082035,2021,M,Y98,98.0,ALL,TOTAL,1
082035,2024,M,Y98,98.0,ALL,TOTAL,1
082035,2022,M,Y99,99.0,ALL,ITL,1
082035,2022,M,Y99,99.0,ALL,TOTAL,1
082035,2018,T,TOTAL,,ALL,FRGAPO,87
082035,2019,T,TOTAL,,ALL,FRGAPO,91
082035,2020,T,TOTAL,,ALL,FRGAPO,89
082035,2021,T,TOTAL,,ALL,FRGAPO,96
082035,2022,T,TOTAL,,ALL,FRGAPO,104
082035,2023,T,TOTAL,,ALL,FRGAPO,89
082035,2024,T,TOTAL,,ALL,FRGAPO,98
082035,2018,T,TOTAL,,ALL,ITL,12517
082035,2019,T,TOTAL,,ALL,ITL,12650
082035,2020,T,TOTAL,,ALL,ITL,12679
082035,2021,T,TOTAL,,ALL,ITL,12803
082035,2022,T,TOTAL,,ALL,ITL,12907
082035,2023,T,TOTAL,,ALL,ITL,12734
082035,2024,T,TOTAL,,ALL,ITL,12776
082035,2018,T,TOTAL,,ALL,TOTAL,12604
082035,2019,T,TOTAL,,ALL,TOTAL,12741
082035,2020,T,TOTAL,,ALL,TOTAL,12768
082035,2021,T,TOTAL,,ALL,TOTAL,12899
082035,2022,T,TOTAL,,ALL,TOTAL,13011
082035,2023,T,TOTAL,,ALL,TOTAL,12823
082035,2024,T,TOTAL,,ALL,TOTAL,12874
082035,2019,T,Y_GE100,,ALL,ITL,1
082035,2020,T,Y_GE100,,ALL,ITL,2
082035,2021,T,Y_GE100,,ALL,ITL,3
082035,2024,T,Y_GE100,,ALL,ITL,1
082035,2019,T,Y_GE100,,ALL,TOTAL,1
082035,2020,T,Y_GE100,,ALL,TOTAL,2
082035,2021,T,Y_GE100,,ALL,TOTAL,3
082035,2024,T,Y_GE100,,ALL,TOTAL,1
082035,2021,T,Y0,0.0,ALL,FRGAPO,1
082035,2022,T,Y0,0.0,ALL,FRGAPO,3
082035,2021,T,Y0,0.0,ALL,ITL,133
082035,2022,T,Y0,0.0,ALL,ITL,152
082035,2023,T,Y0,0.0,ALL,ITL,123
082035,2024,T,Y0,0.0,ALL,ITL,120
082035,2021,T,Y0,0.0,ALL,TOTAL,134
082035,2022,T,Y0,0.0,ALL,TOTAL,155
082035,2023,T,Y0,0.0,ALL,TOTAL,123
082035,2024,T,Y0,0.0,ALL,TOTAL,120
082035,2021,T,Y1,1.0,ALL,FRGAPO,4
082035,2022,T,Y1,1.0,ALL,FRGAPO,1
082035,2023,T,Y1,1.0,ALL,FRGAPO,3
082035,2021,T,Y1,1.0,ALL,ITL,135
082035,2022,T,Y1,1.0,ALL,ITL,137
082035,2023,T,Y1,1.0,ALL,ITL,147
082035,2024,T,Y1,1.0,ALL,ITL,120
082035,2021,T,Y1,1.0,ALL,TOTAL,139
082035,2022,T,Y1,1.0,ALL,TOTAL,138
082035,2023,T,Y1,1.0,ALL,TOTAL,150
082035,2024,T,Y1,1.0,ALL,TOTAL,120
082035,2021,T,Y10,10.0,ALL,FRGAPO,2
082035,2023,T,Y10,10.0,ALL,FRGAPO,1
082035,2024,T,Y10,10.0,ALL,FRGAPO,1
082035,2021,T,Y10,10.0,ALL,ITL,151
082035,2022,T,Y10,10.0,ALL,ITL,174
082035,2023,T,Y10,10.0,ALL,ITL,152
082035,2024,T,Y10,10.0,ALL,ITL,137
082035,2021,T,Y10,10.0,ALL,TOTAL,153
082035,2022,T,Y10,10.0,ALL,TOTAL,174
082035,2023,T,Y10,10.0,ALL,TOTAL,153
082035,2024,T,Y10,10.0,ALL,TOTAL,138
082035,2021,T,Y11,11.0,ALL,FRGAPO,1
082035,2022,T,Y11,11.0,ALL,FRGAPO,2
082035,2024,T,Y11,11.0,ALL,FRGAPO,1
082035,2021,T,Y11,11.0,ALL,ITL,172
082035,2022,T,Y11,11.0,ALL,ITL,154
082035,2023,T,Y11,11.0,ALL,ITL,169
082035,2024,T,Y11,11.0,ALL,ITL,148
082035,2021,T,Y11,11.0,ALL,TOTAL,173
082035,2022,T,Y11,11.0,ALL,TOTAL,156
082035,2023,T,Y11,11.0,ALL,TOTAL,169
082035,2024,T,Y11,11.0,ALL,TOTAL,149
082035,2021,T,Y12,12.0,ALL,FRGAPO,1
082035,2022,T,Y12,12.0,ALL,FRGAPO,1
082035,2023,T,Y12,12.0,ALL,FRGAPO,2
082035,2021,T,Y12,12.0,ALL,ITL,171
082035,2022,T,Y12,12.0,ALL,ITL,169
082035,2023,T,Y12,12.0,ALL,ITL,150
082035,2024,T,Y12,12.0,ALL,ITL,175
082035,2021,T,Y12,12.0,ALL,TOTAL,172
082035,2022,T,Y12,12.0,ALL,TOTAL,170
082035,2023,T,Y12,12.0,ALL,TOTAL,152
082035,2024,T,Y12,12.0,ALL,TOTAL,175
082035,2021,T,Y13,13.0,ALL,FRGAPO,1
082035,2024,T,Y13,13.0,ALL,FRGAPO,3
082035,2021,T,Y13,13.0,ALL,ITL,168
082035,2022,T,Y13,13.0,ALL,ITL,173
082035,2023,T,Y13,13.0,ALL,ITL,167
082035,2024,T,Y13,13.0,ALL,ITL,148
082035,2021,T,Y13,13.0,ALL,TOTAL,169
082035,2022,T,Y13,13.0,ALL,TOTAL,173
082035,2023,T,Y13,13.0,ALL,TOTAL,167
082035,2024,T,Y13,13.0,ALL,TOTAL,151
082035,2021,T,Y14,14.0,ALL,FRGAPO,1
082035,2022,T,Y14,14.0,ALL,FRGAPO,1
082035,2021,T,Y14,14.0,ALL,ITL,145
082035,2022,T,Y14,14.0,ALL,ITL,169
082035,2023,T,Y14,14.0,ALL,ITL,172
082035,2024,T,Y14,14.0,ALL,ITL,167
082035,2021,T,Y14,14.0,ALL,TOTAL,146
082035,2022,T,Y14,14.0,ALL,TOTAL,170
082035,2023,T,Y14,14.0,ALL,TOTAL,172
082035,2024,T,Y14,14.0,ALL,TOTAL,167
082035,2021,T,Y15,15.0,ALL,FRGAPO,2
082035,2022,T,Y15,15.0,ALL,FRGAPO,1
082035,2023,T,Y15,15.0,ALL,FRGAPO,1
082035,2021,T,Y15,15.0,ALL,ITL,156
082035,2022,T,Y15,15.0,ALL,ITL,147
082035,2023,T,Y15,15.0,ALL,ITL,159
082035,2024,T,Y15,15.0,ALL,ITL,169
082035,2021,T,Y15,15.0,ALL,TOTAL,158
082035,2022,T,Y15,15.0,ALL,TOTAL,148
082035,2023,T,Y15,15.0,ALL,TOTAL,160
082035,2024,T,Y15,15.0,ALL,TOTAL,169
082035,2022,T,Y16,16.0,ALL,FRGAPO,2
082035,2023,T,Y16,16.0,ALL,FRGAPO,1
082035,2024,T,Y16,16.0,ALL,FRGAPO,2
082035,2021,T,Y16,16.0,ALL,ITL,156
082035,2022,T,Y16,16.0,ALL,ITL,152
082035,2023,T,Y16,16.0,ALL,ITL,147
082035,2024,T,Y16,16.0,ALL,ITL,158
082035,2021,T,Y16,16.0,ALL,TOTAL,156
082035,2022,T,Y16,16.0,ALL,TOTAL,154
082035,2023,T,Y16,16.0,ALL,TOTAL,148
082035,2024,T,Y16,16.0,ALL,TOTAL,160
082035,2023,T,Y17,17.0,ALL,FRGAPO,2
082035,2024,T,Y17,17.0,ALL,FRGAPO,1
082035,2021,T,Y17,17.0,ALL,ITL,176
082035,2022,T,Y17,17.0,ALL,ITL,160
082035,2023,T,Y17,17.0,ALL,ITL,149
082035,2024,T,Y17,17.0,ALL,ITL,144
082035,2021,T,Y17,17.0,ALL,TOTAL,176
082035,2022,T,Y17,17.0,ALL,TOTAL,160
082035,2023,T,Y17,17.0,ALL,TOTAL,151
082035,2024,T,Y17,17.0,ALL,TOTAL,145
082035,2024,T,Y18,18.0,ALL,FRGAPO,2
082035,2021,T,Y18,18.0,ALL,ITL,148
082035,2022,T,Y18,18.0,ALL,ITL,174
082035,2023,T,Y18,18.0,ALL,ITL,158
082035,2024,T,Y18,18.0,ALL,ITL,147
082035,2021,T,Y18,18.0,ALL,TOTAL,148
082035,2022,T,Y18,18.0,ALL,TOTAL,174
082035,2023,T,Y18,18.0,ALL,TOTAL,158
082035,2024,T,Y18,18.0,ALL,TOTAL,149
082035,2021,T,Y19,19.0,ALL,FRGAPO,1
082035,2021,T,Y19,19.0,ALL,ITL,147
082035,2022,T,Y19,19.0,ALL,ITL,141
082035,2023,T,Y19,19.0,ALL,ITL,168
082035,2024,T,Y19,19.0,ALL,ITL,155
082035,2021,T,Y19,19.0,ALL,TOTAL,148
082035,2022,T,Y19,19.0,ALL,TOTAL,141
082035,2023,T,Y19,19.0,ALL,TOTAL,168
082035,2024,T,Y19,19.0,ALL,TOTAL,155
082035,2021,T,Y2,2.0,ALL,FRGAPO,1
082035,2022,T,Y2,2.0,ALL,FRGAPO,4
082035,2024,T,Y2,2.0,ALL,FRGAPO,3
082035,2021,T,Y2,2.0,ALL,ITL,155
082035,2022,T,Y2,2.0,ALL,ITL,139
082035,2023,T,Y2,2.0,ALL,ITL,140
082035,2024,T,Y2,2.0,ALL,ITL,145
082035,2021,T,Y2,2.0,ALL,TOTAL,156
082035,2022,T,Y2,2.0,ALL,TOTAL,143
082035,2023,T,Y2,2.0,ALL,TOTAL,140
082035,2024,T,Y2,2.0,ALL,TOTAL,148
082035,2021,T,Y20,20.0,ALL,ITL,160
082035,2022,T,Y20,20.0,ALL,ITL,152
082035,2023,T,Y20,20.0,ALL,ITL,136
082035,2024,T,Y20,20.0,ALL,ITL,162
082035,2021,T,Y20,20.0,ALL,TOTAL,160
082035,2022,T,Y20,20.0,ALL,TOTAL,152
082035,2023,T,Y20,20.0,ALL,TOTAL,136
082035,2024,T,Y20,20.0,ALL,TOTAL,162
082035,2021,T,Y21,21.0,ALL,FRGAPO,1
082035,2021,T,Y21,21.0,ALL,ITL,132
082035,2022,T,Y21,21.0,ALL,ITL,167
082035,2023,T,Y21,21.0,ALL,ITL,149
082035,2024,T,Y21,21.0,ALL,ITL,136
082035,2021,T,Y21,21.0,ALL,TOTAL,133
082035,2022,T,Y21,21.0,ALL,TOTAL,167
082035,2023,T,Y21,21.0,ALL,TOTAL,149
082035,2024,T,Y21,21.0,ALL,TOTAL,136
082035,2022,T,Y22,22.0,ALL,FRGAPO,1
082035,2021,T,Y22,22.0,ALL,ITL,145
082035,2022,T,Y22,22.0,ALL,ITL,137
082035,2023,T,Y22,22.0,ALL,ITL,166
082035,2024,T,Y22,22.0,ALL,ITL,141
082035,2021,T,Y22,22.0,ALL,TOTAL,145
082035,2022,T,Y22,22.0,ALL,TOTAL,138
082035,2023,T,Y22,22.0,ALL,TOTAL,166
082035,2024,T,Y22,22.0,ALL,TOTAL,141
082035,2021,T,Y23,23.0,ALL,ITL,131
082035,2022,T,Y23,23.0,ALL,ITL,139
082035,2023,T,Y23,23.0,ALL,ITL,135
082035,2024,T,Y23,23.0,ALL,ITL,172
082035,2021,T,Y23,23.0,ALL,TOTAL,131
082035,2022,T,Y23,23.0,ALL,TOTAL,139
082035,2023,T,Y23,23.0,ALL,TOTAL,135
082035,2024,T,Y23,23.0,ALL,TOTAL,172
082035,2021,T,Y24,24.0,ALL,FRGAPO,1
082035,2022,T,Y24,24.0,ALL,FRGAPO,1
082035,2021,T,Y24,24.0,ALL,ITL,155
082035,2022,T,Y24,24.0,ALL,ITL,130
082035,2023,T,Y24,24.0,ALL,ITL,141
082035,2024,T,Y24,24.0,ALL,ITL,139
082035,2021,T,Y24,24.0,ALL,TOTAL,156
082035,2022,T,Y24,24.0,ALL,TOTAL,131
082035,2023,T,Y24,24.0,ALL,TOTAL,141
082035,2024,T,Y24,24.0,ALL,TOTAL,139
082035,2021,T,Y25,25.0,ALL,FRGAPO,1
082035,2022,T,Y25,25.0,ALL,FRGAPO,1
082035,2023,T,Y25,25.0,ALL,FRGAPO,1
082035,2024,T,Y25,25.0,ALL,FRGAPO,1
082035,2021,T,Y25,25.0,ALL,ITL,147
082035,2022,T,Y25,25.0,ALL,ITL,148
082035,2023,T,Y25,25.0,ALL,ITL,132
082035,2024,T,Y25,25.0,ALL,ITL,147
082035,2021,T,Y25,25.0,ALL,TOTAL,148
082035,2022,T,Y25,25.0,ALL,TOTAL,149
082035,2023,T,Y25,25.0,ALL,TOTAL,133
082035,2024,T,Y25,25.0,ALL,TOTAL,148
082035,2023,T,Y26,26.0,ALL,FRGAPO,2
082035,2024,T,Y26,26.0,ALL,FRGAPO,1
082035,2021,T,Y26,26.0,ALL,ITL,134
082035,2022,T,Y26,26.0,ALL,ITL,140
082035,2023,T,Y26,26.0,ALL,ITL,145
082035,2024,T,Y26,26.0,ALL,ITL,141
082035,2021,T,Y26,26.0,ALL,TOTAL,134
082035,2022,T,Y26,26.0,ALL,TOTAL,140
082035,2023,T,Y26,26.0,ALL,TOTAL,147
082035,2024,T,Y26,26.0,ALL,TOTAL,142
082035,2021,T,Y27,27.0,ALL,FRGAPO,1
082035,2024,T,Y27,27.0,ALL,FRGAPO,2
082035,2021,T,Y27,27.0,ALL,ITL,152
082035,2022,T,Y27,27.0,ALL,ITL,137
082035,2023,T,Y27,27.0,ALL,ITL,139
082035,2024,T,Y27,27.0,ALL,ITL,147
082035,2021,T,Y27,27.0,ALL,TOTAL,153
082035,2022,T,Y27,27.0,ALL,TOTAL,137
082035,2023,T,Y27,27.0,ALL,TOTAL,139
082035,2024,T,Y27,27.0,ALL,TOTAL,149
082035,2022,T,Y28,28.0,ALL,FRGAPO,3
082035,2021,T,Y28,28.0,ALL,ITL,181
082035,2022,T,Y28,28.0,ALL,ITL,154
082035,2023,T,Y28,28.0,ALL,ITL,135
082035,2024,T,Y28,28.0,ALL,ITL,147
082035,2021,T,Y28,28.0,ALL,TOTAL,181
082035,2022,T,Y28,28.0,ALL,TOTAL,157
082035,2023,T,Y28,28.0,ALL,TOTAL,135
082035,2024,T,Y28,28.0,ALL,TOTAL,147
082035,2021,T,Y29,29.0,ALL,FRGAPO,2
082035,2023,T,Y29,29.0,ALL,FRGAPO,3
082035,2021,T,Y29,29.0,ALL,ITL,171
082035,2022,T,Y29,29.0,ALL,ITL,176
082035,2023,T,Y29,29.0,ALL,ITL,149
082035,2024,T,Y29,29.0,ALL,ITL,136
082035,2021,T,Y29,29.0,ALL,TOTAL,173
082035,2022,T,Y29,29.0,ALL,TOTAL,176
082035,2023,T,Y29,29.0,ALL,TOTAL,152
082035,2024,T,Y29,29.0,ALL,TOTAL,136
082035,2021,T,Y3,3.0,ALL,FRGAPO,1
082035,2022,T,Y3,3.0,ALL,FRGAPO,1
082035,2023,T,Y3,3.0,ALL,FRGAPO,4
082035,2021,T,Y3,3.0,ALL,ITL,130
082035,2022,T,Y3,3.0,ALL,ITL,153
082035,2023,T,Y3,3.0,ALL,ITL,138
082035,2024,T,Y3,3.0,ALL,ITL,138
082035,2021,T,Y3,3.0,ALL,TOTAL,131
082035,2022,T,Y3,3.0,ALL,TOTAL,154
082035,2023,T,Y3,3.0,ALL,TOTAL,142
082035,2024,T,Y3,3.0,ALL,TOTAL,138
082035,2021,T,Y30,30.0,ALL,FRGAPO,1
082035,2022,T,Y30,30.0,ALL,FRGAPO,3
082035,2024,T,Y30,30.0,ALL,FRGAPO,3
082035,2021,T,Y30,30.0,ALL,ITL,164
082035,2022,T,Y30,30.0,ALL,ITL,179
082035,2023,T,Y30,30.0,ALL,ITL,171
082035,2024,T,Y30,30.0,ALL,ITL,153
082035,2021,T,Y30,30.0,ALL,TOTAL,165
082035,2022,T,Y30,30.0,ALL,TOTAL,182
082035,2023,T,Y30,30.0,ALL,TOTAL,171
082035,2024,T,Y30,30.0,ALL,TOTAL,156
082035,2021,T,Y31,31.0,ALL,FRGAPO,2
082035,2022,T,Y31,31.0,ALL,FRGAPO,1
082035,2023,T,Y31,31.0,ALL,FRGAPO,2
082035,2021,T,Y31,31.0,ALL,ITL,188
082035,2022,T,Y31,31.0,ALL,ITL,170
082035,2023,T,Y31,31.0,ALL,ITL,177
082035,2024,T,Y31,31.0,ALL,ITL,173
082035,2021,T,Y31,31.0,ALL,TOTAL,190
082035,2022,T,Y31,31.0,ALL,TOTAL,171
082035,2023,T,Y31,31.0,ALL,TOTAL,179
082035,2024,T,Y31,31.0,ALL,TOTAL,173
082035,2021,T,Y32,32.0,ALL,FRGAPO,3
082035,2022,T,Y32,32.0,ALL,FRGAPO,2
082035,2023,T,Y32,32.0,ALL,FRGAPO,2
082035,2024,T,Y32,32.0,ALL,FRGAPO,2
082035,2021,T,Y32,32.0,ALL,ITL,153
082035,2022,T,Y32,32.0,ALL,ITL,176
082035,2023,T,Y32,32.0,ALL,ITL,165
