territorio,anno,tavola,genere,eta,eta_anni,cittadinanza,titolo_studio,condizione,valore
082020,2019,lavoro,F,Y50-64,,TOTAL,ALL,5,1.0
082020,2021,lavoro,F,Y50-64,,TOTAL,ALL,5,1.1961749758998
082020,2022,lavoro,F,Y50-64,,TOTAL,ALL,5,1.84633114593928
082020,2023,lavoro,F,Y50-64,,TOTAL,ALL,5,1.9402186574651767
082020,2024,lavoro,F,Y50-64,,TOTAL,ALL,5,2.424348578694448
082020,2018,lavoro,F,Y50-64,,TOTAL,ALL,7,85.0
082020,2019,lavoro,F,Y50-64,,TOTAL,ALL,7,72.0
082020,2021,lavoro,F,Y50-64,,TOTAL,ALL,7,88.0921295366442
082020,2022,lavoro,F,Y50-64,,TOTAL,ALL,7,103.891204115118
082020,2023,lavoro,F,Y50-64,,TOTAL,ALL,7,90.06899146211859
082020,2024,lavoro,F,Y50-64,,TOTAL,ALL,7,86.03066920900282
082020,2018,lavoro,F,Y50-64,,TOTAL,ALL,99,1128.0
082020,2019,lavoro,F,Y50-64,,TOTAL,ALL,99,1161.0
082020,2020,lavoro,F,Y50-64,,TOTAL,ALL,99,1134.0
082020,2021,lavoro,F,Y50-64,,TOTAL,ALL,99,1145.0
082020,2022,lavoro,F,Y50-64,,TOTAL,ALL,99,1158.0
082020,2023,lavoro,F,Y50-64,,TOTAL,ALL,99,1182.0
082020,2024,lavoro,F,Y50-64,,TOTAL,ALL,99,1211.0
082020,2018,lavoro,M,Y_GE15,,TOTAL,ALL,1,2059.0
082020,2019,lavoro,M,Y_GE15,,TOTAL,ALL,1,2096.0
082020,2021,lavoro,M,Y_GE15,,TOTAL,ALL,1,2198.0
082020,2022,lavoro,M,Y_GE15,,TOTAL,ALL,1,2181.0
082020,2023,lavoro,M,Y_GE15,,TOTAL,ALL,1,2248.0
082020,2024,lavoro,M,Y_GE15,,TOTAL,ALL,1,2339.0
082020,2018,lavoro,M,Y_GE15,,TOTAL,ALL,12,726.0
082020,2019,lavoro,M,Y_GE15,,TOTAL,ALL,12,716.0
082020,2021,lavoro,M,Y_GE15,,TOTAL,ALL,12,382.413217327969
082020,2022,lavoro,M,Y_GE15,,TOTAL,ALL,12,378.049742443339
082020,2023,lavoro,M,Y_GE15,,TOTAL,ALL,12,301.7906537053302
082020,2024,lavoro,M,Y_GE15,,TOTAL,ALL,12,262.0918855663593
082020,2018,lavoro,M,Y_GE15,,TOTAL,ALL,22,2785.0
082020,2019,lavoro,M,Y_GE15,,TOTAL,ALL,22,2812.0
082020,2021,lavoro,M,Y_GE15,,TOTAL,ALL,22,2580.41321732797
082020,2022,lavoro,M,Y_GE15,,TOTAL,ALL,22,2559.04974244334
082020,2023,lavoro,M,Y_GE15,,TOTAL,ALL,22,2549.7906537053304
082020,2024,lavoro,M,Y_GE15,,TOTAL,ALL,22,2601.0918855663595
082020,2018,lavoro,M,Y_GE15,,TOTAL,ALL,23,1916.0
082020,2019,lavoro,M,Y_GE15,,TOTAL,ALL,23,1911.0
082020,2021,lavoro,M,Y_GE15,,TOTAL,ALL,23,2085.58678267203
082020,2022,lavoro,M,Y_GE15,,TOTAL,ALL,23,2134.95025755666
082020,2023,lavoro,M,Y_GE15,,TOTAL,ALL,23,2151.2093462946696
082020,2024,lavoro,M,Y_GE15,,TOTAL,ALL,23,2110.9081144336405
082020,2018,lavoro,M,Y_GE15,,TOTAL,ALL,24,829.0
082020,2019,lavoro,M,Y_GE15,,TOTAL,ALL,24,904.0
082020,2021,lavoro,M,Y_GE15,,TOTAL,ALL,24,934.77713987507
082020,2022,lavoro,M,Y_GE15,,TOTAL,ALL,24,909.427461726839
082020,2023,lavoro,M,Y_GE15,,TOTAL,ALL,24,958.6563198117055
082020,2024,lavoro,M,Y_GE15,,TOTAL,ALL,24,998.831573498973
082020,2018,lavoro,M,Y_GE15,,TOTAL,ALL,4,85.0
082020,2019,lavoro,M,Y_GE15,,TOTAL,ALL,4,100.0
082020,2021,lavoro,M,Y_GE15,,TOTAL,ALL,4,137.952483882732
082020,2022,lavoro,M,Y_GE15,,TOTAL,ALL,4,144.10419191179
082020,2023,lavoro,M,Y_GE15,,TOTAL,ALL,4,177.45891007561082
082020,2024,lavoro,M,Y_GE15,,TOTAL,ALL,4,152.40098773369058
082020,2018,lavoro,M,Y_GE15,,TOTAL,ALL,5,324.0
082020,2019,lavoro,M,Y_GE15,,TOTAL,ALL,5,347.0
082020,2021,lavoro,M,Y_GE15,,TOTAL,ALL,5,363.143457037322
082020,2022,lavoro,M,Y_GE15,,TOTAL,ALL,5,381.310332874796
082020,2023,lavoro,M,Y_GE15,,TOTAL,ALL,5,386.28825683917046
082020,2024,lavoro,M,Y_GE15,,TOTAL,ALL,5,359.3585961643658
082020,2018,lavoro,M,Y_GE15,,TOTAL,ALL,7,678.0
082020,2019,lavoro,M,Y_GE15,,TOTAL,ALL,7,561.0
082020,2021,lavoro,M,Y_GE15,,TOTAL,ALL,7,649.713701876908
082020,2022,lavoro,M,Y_GE15,,TOTAL,ALL,7,700.108271043237
082020,2023,lavoro,M,Y_GE15,,TOTAL,ALL,7,628.8058595681829
082020,2024,lavoro,M,Y_GE15,,TOTAL,ALL,7,600.3169570366111
082020,2018,lavoro,M,Y_GE15,,TOTAL,ALL,99,4701.0
082020,2019,lavoro,M,Y_GE15,,TOTAL,ALL,99,4723.0
082020,2021,lavoro,M,Y_GE15,,TOTAL,ALL,99,4666.0
082020,2022,lavoro,M,Y_GE15,,TOTAL,ALL,99,4694.0
082020,2023,lavoro,M,Y_GE15,,TOTAL,ALL,99,4701.0
082020,2024,lavoro,M,Y_GE15,,TOTAL,ALL,99,4712.0
082020,2018,lavoro,M,Y_GE65,,TOTAL,ALL,1,77.0
082020,2019,lavoro,M,Y_GE65,,TOTAL,ALL,1,89.0
082020,2021,lavoro,M,Y_GE65,,TOTAL,ALL,1,85.0
082020,2022,lavoro,M,Y_GE65,,TOTAL,ALL,1,87.0
082020,2023,lavoro,M,Y_GE65,,TOTAL,ALL,1,81.0
082020,2024,lavoro,M,Y_GE65,,TOTAL,ALL,1,100.0
082020,2018,lavoro,M,Y_GE65,,TOTAL,ALL,12,5.0
082020,2019,lavoro,M,Y_GE65,,TOTAL,ALL,12,8.0
082020,2021,lavoro,M,Y_GE65,,TOTAL,ALL,12,4.5950046746734
082020,2022,lavoro,M,Y_GE65,,TOTAL,ALL,12,2.56744538167692
082020,2023,lavoro,M,Y_GE65,,TOTAL,ALL,12,1.426848945735852
082020,2024,lavoro,M,Y_GE65,,TOTAL,ALL,12,1.233812295552625
082020,2018,lavoro,M,Y_GE65,,TOTAL,ALL,22,82.0
082020,2019,lavoro,M,Y_GE65,,TOTAL,ALL,22,97.0
082020,2021,lavoro,M,Y_GE65,,TOTAL,ALL,22,89.5950046746734
082020,2022,lavoro,M,Y_GE65,,TOTAL,ALL,22,89.5674453816769
082020,2023,lavoro,M,Y_GE65,,TOTAL,ALL,22,82.42684894573586
082020,2024,lavoro,M,Y_GE65,,TOTAL,ALL,22,101.23381229555262
082020,2018,lavoro,M,Y_GE65,,TOTAL,ALL,23,938.0
082020,2019,lavoro,M,Y_GE65,,TOTAL,ALL,23,952.0
082020,2021,lavoro,M,Y_GE65,,TOTAL,ALL,23,992.404995325327
082020,2022,lavoro,M,Y_GE65,,TOTAL,ALL,23,1014.43255461832
082020,2023,lavoro,M,Y_GE65,,TOTAL,ALL,23,1030.573151054264
082020,2024,lavoro,M,Y_GE65,,TOTAL,ALL,23,1027.7661877044472
082020,2018,lavoro,M,Y_GE65,,TOTAL,ALL,24,736.0
082020,2019,lavoro,M,Y_GE65,,TOTAL,ALL,24,783.0
082020,2021,lavoro,M,Y_GE65,,TOTAL,ALL,24,827.178910859279
082020,2022,lavoro,M,Y_GE65,,TOTAL,ALL,24,813.89887605777
082020,2023,lavoro,M,Y_GE65,,TOTAL,ALL,24,854.7010629266848
082020,2024,lavoro,M,Y_GE65,,TOTAL,ALL,24,876.7280664107992
082020,2018,lavoro,M,Y_GE65,,TOTAL,ALL,4,11.0
082020,2019,lavoro,M,Y_GE65,,TOTAL,ALL,4,13.0
082020,2021,lavoro,M,Y_GE65,,TOTAL,ALL,4,15.026894639955
082020,2022,lavoro,M,Y_GE65,,TOTAL,ALL,4,21.6975894710497
082020,2023,lavoro,M,Y_GE65,,TOTAL,ALL,4,20.460356814834352
082020,2024,lavoro,M,Y_GE65,,TOTAL,ALL,4,17.81420921252565
082020,2018,lavoro,M,Y_GE65,,TOTAL,ALL,5,0.0
082020,2019,lavoro,M,Y_GE65,,TOTAL,ALL,5,1.0
082020,2021,lavoro,M,Y_GE65,,TOTAL,ALL,5,3.48498875936039e-06
082020,2022,lavoro,M,Y_GE65,,TOTAL,ALL,5,0.0930924751294139
082020,2023,lavoro,M,Y_GE65,,TOTAL,ALL,5,0.1166512873877756
082020,2024,lavoro,M,Y_GE65,,TOTAL,ALL,5,0.0499248282812908
082020,2018,lavoro,M,Y_GE65,,TOTAL,ALL,7,191.0
082020,2019,lavoro,M,Y_GE65,,TOTAL,ALL,7,155.0
082020,2021,lavoro,M,Y_GE65,,TOTAL,ALL,7,150.199186341104
082020,2022,lavoro,M,Y_GE65,,TOTAL,ALL,7,178.742996614374
082020,2023,lavoro,M,Y_GE65,,TOTAL,ALL,7,155.29508002535724
082020,2024,lavoro,M,Y_GE65,,TOTAL,ALL,7,133.17398725284107
082020,2018,lavoro,M,Y_GE65,,TOTAL,ALL,99,1020.0
082020,2019,lavoro,M,Y_GE65,,TOTAL,ALL,99,1049.0
082020,2020,lavoro,M,Y_GE65,,TOTAL,ALL,99,1050.0
082020,2021,lavoro,M,Y_GE65,,TOTAL,ALL,99,1082.0
082020,2022,lavoro,M,Y_GE65,,TOTAL,ALL,99,1104.0
082020,2023,lavoro,M,Y_GE65,,TOTAL,ALL,99,1113.0
082020,2024,lavoro,M,Y_GE65,,TOTAL,ALL,99,1128.9999999999998
082020,2018,lavoro,M,Y15-24,,TOTAL,ALL,1,82.0
082020,2019,lavoro,M,Y15-24,,TOTAL,ALL,1,86.0
082020,2021,lavoro,M,Y15-24,,TOTAL,ALL,1,118.0
082020,2022,lavoro,M,Y15-24,,TOTAL,ALL,1,110.0
082020,2023,lavoro,M,Y15-24,,TOTAL,ALL,1,117.0
082020,2024,lavoro,M,Y15-24,,TOTAL,ALL,1,107.0
082020,2018,lavoro,M,Y15-24,,TOTAL,ALL,12,139.0
082020,2019,lavoro,M,Y15-24,,TOTAL,ALL,12,147.0
082020,2021,lavoro,M,Y15-24,,TOTAL,ALL,12,73.4622718929232
082020,2022,lavoro,M,Y15-24,,TOTAL,ALL,12,70.2077500433584
082020,2023,lavoro,M,Y15-24,,TOTAL,ALL,12,55.88007287040833
082020,2024,lavoro,M,Y15-24,,TOTAL,ALL,12,50.84623820956495
082020,2018,lavoro,M,Y15-24,,TOTAL,ALL,22,221.0
082020,2019,lavoro,M,Y15-24,,TOTAL,ALL,22,233.0
082020,2021,lavoro,M,Y15-24,,TOTAL,ALL,22,191.462271892923
082020,2022,lavoro,M,Y15-24,,TOTAL,ALL,22,180.207750043358
082020,2023,lavoro,M,Y15-24,,TOTAL,ALL,22,172.88007287040833
082020,2024,lavoro,M,Y15-24,,TOTAL,ALL,22,157.84623820956494
082020,2018,lavoro,M,Y15-24,,TOTAL,ALL,23,414.0
082020,2019,lavoro,M,Y15-24,,TOTAL,ALL,23,411.0
082020,2021,lavoro,M,Y15-24,,TOTAL,ALL,23,433.537728107077
082020,2022,lavoro,M,Y15-24,,TOTAL,ALL,23,436.792249956642
082020,2023,lavoro,M,Y15-24,,TOTAL,ALL,23,426.1199271295917
082020,2024,lavoro,M,Y15-24,,TOTAL,ALL,23,421.1537617904351
082020,2018,lavoro,M,Y15-24,,TOTAL,ALL,24,1.0
082020,2019,lavoro,M,Y15-24,,TOTAL,ALL,24,2.0
082020,2021,lavoro,M,Y15-24,,TOTAL,ALL,24,1.10740473502242
082020,2022,lavoro,M,Y15-24,,TOTAL,ALL,24,1.79167129683614
082020,2023,lavoro,M,Y15-24,,TOTAL,ALL,24,1.6724717687082795
082020,2024,lavoro,M,Y15-24,,TOTAL,ALL,24,3.249685092521198
082020,2018,lavoro,M,Y15-24,,TOTAL,ALL,4,4.0
082020,2019,lavoro,M,Y15-24,,TOTAL,ALL,4,6.0
082020,2021,lavoro,M,Y15-24,,TOTAL,ALL,4,8.78790015335013
082020,2022,lavoro,M,Y15-24,,TOTAL,ALL,4,6.1704807077388
082020,2023,lavoro,M,Y15-24,,TOTAL,ALL,4,8.049028097022276
082020,2024,lavoro,M,Y15-24,,TOTAL,ALL,4,8.337091020153649
082020,2018,lavoro,M,Y15-24,,TOTAL,ALL,5,296.0
082020,2019,lavoro,M,Y15-24,,TOTAL,ALL,5,317.0
082020,2021,lavoro,M,Y15-24,,TOTAL,ALL,5,331.169617927853
082020,2022,lavoro,M,Y15-24,,TOTAL,ALL,5,343.623244108195
082020,2023,lavoro,M,Y15-24,,TOTAL,ALL,5,345.1979130899533
082020,2024,lavoro,M,Y15-24,,TOTAL,ALL,5,327.48400665032534
082020,2018,lavoro,M,Y15-24,,TOTAL,ALL,7,113.0
082020,2019,lavoro,M,Y15-24,,TOTAL,ALL,7,86.0
082020,2021,lavoro,M,Y15-24,,TOTAL,ALL,7,92.4728052908513
082020,2022,lavoro,M,Y15-24,,TOTAL,ALL,7,85.2068538438714
082020,2023,lavoro,M,Y15-24,,TOTAL,ALL,7,71.20051417390776
082020,2024,lavoro,M,Y15-24,,TOTAL,ALL,7,82.08297902743492
082020,2018,lavoro,M,Y15-24,,TOTAL,ALL,99,635.0
082020,2019,lavoro,M,Y15-24,,TOTAL,ALL,99,644.0
082020,2021,lavoro,M,Y15-24,,TOTAL,ALL,99,625.0
082020,2022,lavoro,M,Y15-24,,TOTAL,ALL,99,617.0
082020,2023,lavoro,M,Y15-24,,TOTAL,ALL,99,599.0
082020,2024,lavoro,M,Y15-24,,TOTAL,ALL,99,579.0000000000001
082020,2018,lavoro,M,Y25-49,,TOTAL,ALL,1,1271.0
082020,2019,lavoro,M,Y25-49,,TOTAL,ALL,1,1244.0
082020,2021,lavoro,M,Y25-49,,TOTAL,ALL,1,1276.0
082020,2022,lavoro,M,Y25-49,,TOTAL,ALL,1,1264.0
082020,2023,lavoro,M,Y25-49,,TOTAL,ALL,1,1273.0
082020,2024,lavoro,M,Y25-49,,TOTAL,ALL,1,1313.0
082020,2018,lavoro,M,Y25-49,,TOTAL,ALL,12,396.0
082020,2019,lavoro,M,Y25-49,,TOTAL,ALL,12,382.0
082020,2021,lavoro,M,Y25-49,,TOTAL,ALL,12,203.338144934944
082020,2022,lavoro,M,Y25-49,,TOTAL,ALL,12,202.506528027604
082020,2023,lavoro,M,Y25-49,,TOTAL,ALL,12,162.75972558677756
082020,2024,lavoro,M,Y25-49,,TOTAL,ALL,12,137.48128747855094
082020,2018,lavoro,M,Y25-49,,TOTAL,ALL,22,1667.0
082020,2019,lavoro,M,Y25-49,,TOTAL,ALL,22,1626.0
082020,2021,lavoro,M,Y25-49,,TOTAL,ALL,22,1479.33814493494
082020,2022,lavoro,M,Y25-49,,TOTAL,ALL,22,1466.5065280276
082020,2023,lavoro,M,Y25-49,,TOTAL,ALL,22,1435.7597255867777
082020,2024,lavoro,M,Y25-49,,TOTAL,ALL,22,1450.481287478551
082020,2018,lavoro,M,Y25-49,,TOTAL,ALL,23,295.0
082020,2019,lavoro,M,Y25-49,,TOTAL,ALL,23,275.0
082020,2021,lavoro,M,Y25-49,,TOTAL,ALL,23,324.661855065056
082020,2022,lavoro,M,Y25-49,,TOTAL,ALL,23,330.493471972396
082020,2023,lavoro,M,Y25-49,,TOTAL,ALL,23,343.2402744132225
082020,2024,lavoro,M,Y25-49,,TOTAL,ALL,23,315.518712521449
082020,2018,lavoro,M,Y25-49,,TOTAL,ALL,24,19.0
082020,2019,lavoro,M,Y25-49,,TOTAL,ALL,24,24.0
082020,2021,lavoro,M,Y25-49,,TOTAL,ALL,24,20.8240357337566
082020,2022,lavoro,M,Y25-49,,TOTAL,ALL,24,18.4903059433108
082020,2023,lavoro,M,Y25-49,,TOTAL,ALL,24,21.943277911856224
082020,2024,lavoro,M,Y25-49,,TOTAL,ALL,24,30.499953597818838
082020,2018,lavoro,M,Y25-49,,TOTAL,ALL,4,33.0
082020,2019,lavoro,M,Y25-49,,TOTAL,ALL,4,40.0
082020,2021,lavoro,M,Y25-49,,TOTAL,ALL,4,53.2959306225767
082020,2022,lavoro,M,Y25-49,,TOTAL,ALL,4,51.0950096692147
082020,2023,lavoro,M,Y25-49,,TOTAL,ALL,4,68.25877630402631
082020,2024,lavoro,M,Y25-49,,TOTAL,ALL,4,55.08743646456503
082020,2018,lavoro,M,Y25-49,,TOTAL,ALL,5,28.0
082020,2019,lavoro,M,Y25-49,,TOTAL,ALL,5,29.0
082020,2021,lavoro,M,Y25-49,,TOTAL,ALL,5,31.3591447842932
082020,2022,lavoro,M,Y25-49,,TOTAL,ALL,5,36.5235033179579
082020,2023,lavoro,M,Y25-49,,TOTAL,ALL,5,39.826773179303714
082020,2024,lavoro,M,Y25-49,,TOTAL,ALL,5,30.03881436502157
082020,2018,lavoro,M,Y25-49,,TOTAL,ALL,7,215.0
082020,2019,lavoro,M,Y25-49,,TOTAL,ALL,7,182.0
082020,2021,lavoro,M,Y25-49,,TOTAL,ALL,7,219.18274392443
082020,2022,lavoro,M,Y25-49,,TOTAL,ALL,7,224.384653041912
082020,2023,lavoro,M,Y25-49,,TOTAL,ALL,7,213.21144701803624
082020,2024,lavoro,M,Y25-49,,TOTAL,ALL,7,199.8925080940436
082020,2018,lavoro,M,Y25-49,,TOTAL,ALL,99,1962.0
082020,2019,lavoro,M,Y25-49,,TOTAL,ALL,99,1901.0
082020,2020,lavoro,M,Y25-49,,TOTAL,ALL,99,1800.0
082020,2021,lavoro,M,Y25-49,,TOTAL,ALL,99,1804.0
082020,2022,lavoro,M,Y25-49,,TOTAL,ALL,99,1797.0
082020,2023,lavoro,M,Y25-49,,TOTAL,ALL,99,1779.0
082020,2024,lavoro,M,Y25-49,,TOTAL,ALL,99,1766.0
082020,2018,lavoro,M,Y50-64,,TOTAL,ALL,1,629.0
082020,2019,lavoro,M,Y50-64,,TOTAL,ALL,1,677.0
082020,2021,lavoro,M,Y50-64,,TOTAL,ALL,1,719.0
082020,2022,lavoro,M,Y50-64,,TOTAL,ALL,1,720.0
082020,2023,lavoro,M,Y50-64,,TOTAL,ALL,1,777.0
082020,2024,lavoro,M,Y50-64,,TOTAL,ALL,1,819.0
082020,2018,lavoro,M,Y50-64,,TOTAL,ALL,12,186.0
082020,2019,lavoro,M,Y50-64,,TOTAL,ALL,12,179.0
082020,2021,lavoro,M,Y50-64,,TOTAL,ALL,12,101.017795825428
082020,2022,lavoro,M,Y50-64,,TOTAL,ALL,12,102.768018990699
082020,2023,lavoro,M,Y50-64,,TOTAL,ALL,12,81.72400630240848
082020,2024,lavoro,M,Y50-64,,TOTAL,ALL,12,72.53054758269076
082020,2018,lavoro,M,Y50-64,,TOTAL,ALL,22,815.0
082020,2019,lavoro,M,Y50-64,,TOTAL,ALL,22,856.0
082020,2021,lavoro,M,Y50-64,,TOTAL,ALL,22,820.017795825428
082020,2022,lavoro,M,Y50-64,,TOTAL,ALL,22,822.768018990699
082020,2023,lavoro,M,Y50-64,,TOTAL,ALL,22,858.7240063024085
082020,2024,lavoro,M,Y50-64,,TOTAL,ALL,22,891.5305475826907
082020,2018,lavoro,M,Y50-64,,TOTAL,ALL,23,269.0
082020,2019,lavoro,M,Y50-64,,TOTAL,ALL,23,273.0
082020,2021,lavoro,M,Y50-64,,TOTAL,ALL,23,334.982204174572
082020,2022,lavoro,M,Y50-64,,TOTAL,ALL,23,353.231981009301
082020,2023,lavoro,M,Y50-64,,TOTAL,ALL,23,351.27599369759145
082020,2024,lavoro,M,Y50-64,,TOTAL,ALL,23,346.4694524173092
082020,2018,lavoro,M,Y50-64,,TOTAL,ALL,24,73.0
082020,2019,lavoro,M,Y50-64,,TOTAL,ALL,24,94.0
082020,2021,lavoro,M,Y50-64,,TOTAL,ALL,24,85.666788547012
082020,2022,lavoro,M,Y50-64,,TOTAL,ALL,24,75.246608428922
082020,2023,lavoro,M,Y50-64,,TOTAL,ALL,24,80.33950720445638
082020,2024,lavoro,M,Y50-64,,TOTAL,ALL,24,88.35386839783375
082020,2018,lavoro,M,Y50-64,,TOTAL,ALL,4,37.0
082020,2019,lavoro,M,Y50-64,,TOTAL,ALL,4,41.0
082020,2021,lavoro,M,Y50-64,,TOTAL,ALL,4,60.8417584668498
082020,2022,lavoro,M,Y50-64,,TOTAL,ALL,4,65.1411120637865
082020,2023,lavoro,M,Y50-64,,TOTAL,ALL,4,80.69074885972786
082020,2024,lavoro,M,Y50-64,,TOTAL,ALL,4,71.16225103644625
082020,2018,lavoro,M,Y50-64,,TOTAL,ALL,5,0.0
082020,2019,lavoro,M,Y50-64,,TOTAL,ALL,5,0.0
082020,2021,lavoro,M,Y50-64,,TOTAL,ALL,5,0.614690840186792
082020,2022,lavoro,M,Y50-64,,TOTAL,ALL,5,1.07049297351328
082020,2023,lavoro,M,Y50-64,,TOTAL,ALL,5,1.1469192825256265
082020,2024,lavoro,M,Y50-64,,TOTAL,ALL,5,1.7858503207375824
082020,2018,lavoro,M,Y50-64,,TOTAL,ALL,7,159.0
082020,2019,lavoro,M,Y50-64,,TOTAL,ALL,7,138.0
082020,2021,lavoro,M,Y50-64,,TOTAL,ALL,7,187.858966320523
082020,2022,lavoro,M,Y50-64,,TOTAL,ALL,7,211.773767543079
082020,2023,lavoro,M,Y50-64,,TOTAL,ALL,7,189.0988183508816
082020,2024,lavoro,M,Y50-64,,TOTAL,ALL,7,185.1674826622916
082020,2018,lavoro,M,Y50-64,,TOTAL,ALL,99,1084.0
082020,2019,lavoro,M,Y50-64,,TOTAL,ALL,99,1129.0
082020,2020,lavoro,M,Y50-64,,TOTAL,ALL,99,1102.0
082020,2021,lavoro,M,Y50-64,,TOTAL,ALL,99,1155.0
082020,2022,lavoro,M,Y50-64,,TOTAL,ALL,99,1176.0
082020,2023,lavoro,M,Y50-64,,TOTAL,ALL,99,1210.0
082020,2024,lavoro,M,Y50-64,,TOTAL,ALL,99,1238.0
082020,2018,lavoro,T,Y_GE15,,TOTAL,ALL,1,3193.0
082020,2019,lavoro,T,Y_GE15,,TOTAL,ALL,1,3264.0
082020,2021,lavoro,T,Y_GE15,,TOTAL,ALL,1,3430.0
082020,2022,lavoro,T,Y_GE15,,TOTAL,ALL,1,3403.0
082020,2023,lavoro,T,Y_GE15,,TOTAL,ALL,1,3565.0
082020,2024,lavoro,T,Y_GE15,,TOTAL,ALL,1,3733.0
082020,2018,lavoro,T,Y_GE15,,TOTAL,ALL,12,1371.0
082020,2019,lavoro,T,Y_GE15,,TOTAL,ALL,12,1338.0
082020,2021,lavoro,T,Y_GE15,,TOTAL,ALL,12,681.076046389393
082020,2022,lavoro,T,Y_GE15,,TOTAL,ALL,12,697.976667995571
082020,2023,lavoro,T,Y_GE15,,TOTAL,ALL,12,555.084901841642
082020,2024,lavoro,T,Y_GE15,,TOTAL,ALL,12,477.1950994353141
082020,2018,lavoro,T,Y_GE15,,TOTAL,ALL,22,4564.0
082020,2019,lavoro,T,Y_GE15,,TOTAL,ALL,22,4602.0
082020,2021,lavoro,T,Y_GE15,,TOTAL,ALL,22,4111.07604638939
082020,2022,lavoro,T,Y_GE15,,TOTAL,ALL,22,4100.97666799557
082020,2023,lavoro,T,Y_GE15,,TOTAL,ALL,22,4120.084901841642
082020,2024,lavoro,T,Y_GE15,,TOTAL,ALL,22,4210.195099435314
082020,2018,lavoro,T,Y_GE15,,TOTAL,ALL,23,5106.0
082020,2019,lavoro,T,Y_GE15,,TOTAL,ALL,23,5121.0
082020,2021,lavoro,T,Y_GE15,,TOTAL,ALL,23,5416.92395361061
082020,2022,lavoro,T,Y_GE15,,TOTAL,ALL,23,5487.02333200443
082020,2023,lavoro,T,Y_GE15,,TOTAL,ALL,23,5490.915098158358
082020,2024,lavoro,T,Y_GE15,,TOTAL,ALL,23,5452.804900564686
082020,2018,lavoro,T,Y_GE15,,TOTAL,ALL,24,1363.0
082020,2019,lavoro,T,Y_GE15,,TOTAL,ALL,24,1477.0
082020,2021,lavoro,T,Y_GE15,,TOTAL,ALL,24,1589.67973461255
082020,2022,lavoro,T,Y_GE15,,TOTAL,ALL,24,1495.14490424032
082020,2023,lavoro,T,Y_GE15,,TOTAL,ALL,24,1579.5409181693608
082020,2024,lavoro,T,Y_GE15,,TOTAL,ALL,24,1666.8964957992423
082020,2018,lavoro,T,Y_GE15,,TOTAL,ALL,4,1876.0
082020,2019,lavoro,T,Y_GE15,,TOTAL,ALL,4,1965.0
082020,2021,lavoro,T,Y_GE15,,TOTAL,ALL,4,1974.92039172555
082020,2022,lavoro,T,Y_GE15,,TOTAL,ALL,4,1972.66561442701
082020,2023,lavoro,T,Y_GE15,,TOTAL,ALL,4,2040.540173372304
082020,2024,lavoro,T,Y_GE15,,TOTAL,ALL,4,1983.002180898074
082020,2018,lavoro,T,Y_GE15,,TOTAL,ALL,5,712.0
082020,2019,lavoro,T,Y_GE15,,TOTAL,ALL,5,742.0
082020,2021,lavoro,T,Y_GE15,,TOTAL,ALL,5,789.300350221746
082020,2022,lavoro,T,Y_GE15,,TOTAL,ALL,5,830.08118076909
082020,2023,lavoro,T,Y_GE15,,TOTAL,ALL,5,817.8681266263987
082020,2024,lavoro,T,Y_GE15,,TOTAL,ALL,5,797.9298008230838
082020,2018,lavoro,T,Y_GE15,,TOTAL,ALL,7,1155.0
082020,2019,lavoro,T,Y_GE15,,TOTAL,ALL,7,938.0
082020,2021,lavoro,T,Y_GE15,,TOTAL,ALL,7,1063.02347705076
082020,2022,lavoro,T,Y_GE15,,TOTAL,ALL,7,1189.13163256801
082020,2023,lavoro,T,Y_GE15,,TOTAL,ALL,7,1052.9658799902943
082020,2024,lavoro,T,Y_GE15,,TOTAL,ALL,7,1004.9764230442854
082020,2018,lavoro,T,Y_GE15,,TOTAL,ALL,99,9670.0
082020,2019,lavoro,T,Y_GE15,,TOTAL,ALL,99,9723.0
082020,2021,lavoro,T,Y_GE15,,TOTAL,ALL,99,9528.0
082020,2022,lavoro,T,Y_GE15,,TOTAL,ALL,99,9588.0
082020,2023,lavoro,T,Y_GE15,,TOTAL,ALL,99,9611.0
082020,2024,lavoro,T,Y_GE15,,TOTAL,ALL,99,9663.0
082020,2018,lavoro,T,Y_GE65,,TOTAL,ALL,1,111.0
082020,2019,lavoro,T,Y_GE65,,TOTAL,ALL,1,124.0
082020,2021,lavoro,T,Y_GE65,,TOTAL,ALL,1,124.0
082020,2022,lavoro,T,Y_GE65,,TOTAL,ALL,1,114.0
082020,2023,lavoro,T,Y_GE65,,TOTAL,ALL,1,108.0
082020,2024,lavoro,T,Y_GE65,,TOTAL,ALL,1,126.0
082020,2018,lavoro,T,Y_GE65,,TOTAL,ALL,12,13.0
082020,2019,lavoro,T,Y_GE65,,TOTAL,ALL,12,15.0
082020,2021,lavoro,T,Y_GE65,,TOTAL,ALL,12,8.85064779051492
082020,2022,lavoro,T,Y_GE65,,TOTAL,ALL,12,5.4923213436761
082020,2023,lavoro,T,Y_GE65,,TOTAL,ALL,12,4.180044972764146
082020,2024,lavoro,T,Y_GE65,,TOTAL,ALL,12,3.6721642949535935
082020,2018,lavoro,T,Y_GE65,,TOTAL,ALL,22,124.0
082020,2019,lavoro,T,Y_GE65,,TOTAL,ALL,22,139.0
082020,2021,lavoro,T,Y_GE65,,TOTAL,ALL,22,132.850647790515
