territorio,anno,genere,eta,cittadinanza,titolo_studio,condizione,valore
082005,2019,M,Y15-24,TOTAL,ALL,23,416.0
082005,2021,M,Y15-24,TOTAL,ALL,23,414.044834956027
082005,2022,M,Y15-24,TOTAL,ALL,23,426.827608259265
082005,2023,M,Y15-24,TOTAL,ALL,23,430.6389114173801
082005,2024,M,Y15-24,TOTAL,ALL,23,422.1566775980429
082005,2018,M,Y15-24,TOTAL,ALL,24,1.0
082005,2019,M,Y15-24,TOTAL,ALL,24,2.0
082005,2021,M,Y15-24,TOTAL,ALL,24,1.42248824425693
082005,2022,M,Y15-24,TOTAL,ALL,24,1.76477391242869
082005,2023,M,Y15-24,TOTAL,ALL,24,1.1359859658894065
082005,2024,M,Y15-24,TOTAL,ALL,24,1.885890069792979
082005,2018,M,Y15-24,TOTAL,ALL,4,4.0
082005,2019,M,Y15-24,TOTAL,ALL,4,4.0
082005,2021,M,Y15-24,TOTAL,ALL,4,8.00125245041963
082005,2022,M,Y15-24,TOTAL,ALL,4,5.5704764858794
082005,2023,M,Y15-24,TOTAL,ALL,4,6.85790191956753
082005,2024,M,Y15-24,TOTAL,ALL,4,6.067029287889609
082005,2018,M,Y15-24,TOTAL,ALL,5,327.0
082005,2019,M,Y15-24,TOTAL,ALL,5,343.0
082005,2021,M,Y15-24,TOTAL,ALL,5,333.069352478533
082005,2022,M,Y15-24,TOTAL,ALL,5,360.744219255217
082005,2023,M,Y15-24,TOTAL,ALL,5,362.9255206922131
082005,2024,M,Y15-24,TOTAL,ALL,5,358.82338092178253
082005,2018,M,Y15-24,TOTAL,ALL,7,90.0
082005,2019,M,Y15-24,TOTAL,ALL,7,67.0
082005,2021,M,Y15-24,TOTAL,ALL,7,71.5517417828178
082005,2022,M,Y15-24,TOTAL,ALL,7,58.7481386057407
082005,2023,M,Y15-24,TOTAL,ALL,7,59.71950283971003
082005,2024,M,Y15-24,TOTAL,ALL,7,55.38037731857772
082005,2018,M,Y15-24,TOTAL,ALL,99,579.0
082005,2019,M,Y15-24,TOTAL,ALL,99,567.0
082005,2021,M,Y15-24,TOTAL,ALL,99,551.0
082005,2022,M,Y15-24,TOTAL,ALL,99,557.0
082005,2023,M,Y15-24,TOTAL,ALL,99,572.0000000000001
082005,2024,M,Y15-24,TOTAL,ALL,99,575.0000000000001
082005,2018,T,Y15-24,TOTAL,ALL,1,96.0
082005,2019,T,Y15-24,TOTAL,ALL,1,97.0
082005,2021,T,Y15-24,TOTAL,ALL,1,119.0
082005,2022,T,Y15-24,TOTAL,ALL,1,117.0
082005,2023,T,Y15-24,TOTAL,ALL,1,127.0
082005,2024,T,Y15-24,TOTAL,ALL,1,154.0
082005,2018,T,Y15-24,TOTAL,ALL,12,161.0
082005,2019,T,Y15-24,TOTAL,ALL,12,155.0
082005,2021,T,Y15-24,TOTAL,ALL,12,103.988777111607
082005,2022,T,Y15-24,TOTAL,ALL,12,100.334638883666
082005,2023,T,Y15-24,TOTAL,ALL,12,99.2535358009522
082005,2024,T,Y15-24,TOTAL,ALL,12,85.70860348241904
082005,2018,T,Y15-24,TOTAL,ALL,22,257.0
082005,2019,T,Y15-24,TOTAL,ALL,22,252.0
082005,2021,T,Y15-24,TOTAL,ALL,22,222.988777111607
082005,2022,T,Y15-24,TOTAL,ALL,22,217.334638883666
082005,2023,T,Y15-24,TOTAL,ALL,22,226.25353580095225
082005,2024,T,Y15-24,TOTAL,ALL,22,239.70860348241905
082005,2018,T,Y15-24,TOTAL,ALL,23,879.0
082005,2019,T,Y15-24,TOTAL,ALL,23,874.0
082005,2021,T,Y15-24,TOTAL,ALL,23,878.011222888393
082005,2022,T,Y15-24,TOTAL,ALL,23,900.665361116334
082005,2023,T,Y15-24,TOTAL,ALL,23,894.746464199048
082005,2024,T,Y15-24,TOTAL,ALL,23,883.291396517581
082005,2018,T,Y15-24,TOTAL,ALL,24,1.0
082005,2019,T,Y15-24,TOTAL,ALL,24,2.0
082005,2021,T,Y15-24,TOTAL,ALL,24,2.72494965000875
082005,2022,T,Y15-24,TOTAL,ALL,24,2.29162700270804
082005,2023,T,Y15-24,TOTAL,ALL,24,1.50616470515342
082005,2024,T,Y15-24,TOTAL,ALL,24,2.381825279398704
082005,2018,T,Y15-24,TOTAL,ALL,4,64.0
082005,2019,T,Y15-24,TOTAL,ALL,4,59.0
082005,2021,T,Y15-24,TOTAL,ALL,4,64.6685694345016
082005,2022,T,Y15-24,TOTAL,ALL,4,57.6393296727992
082005,2023,T,Y15-24,TOTAL,ALL,4,62.12789399730966
082005,2024,T,Y15-24,TOTAL,ALL,4,59.07661786839622
082005,2018,T,Y15-24,TOTAL,ALL,5,685.0
082005,2019,T,Y15-24,TOTAL,ALL,5,722.0
082005,2021,T,Y15-24,TOTAL,ALL,5,713.207501305135
082005,2022,T,Y15-24,TOTAL,ALL,5,756.076812162179
082005,2023,T,Y15-24,TOTAL,ALL,5,744.5899033869537
082005,2024,T,Y15-24,TOTAL,ALL,5,738.9552554635328
082005,2018,T,Y15-24,TOTAL,ALL,7,129.0
082005,2019,T,Y15-24,TOTAL,ALL,7,91.0
082005,2021,T,Y15-24,TOTAL,ALL,7,97.4102024987479
082005,2022,T,Y15-24,TOTAL,ALL,7,84.6575922786475
082005,2023,T,Y15-24,TOTAL,ALL,7,86.5225021096312
082005,2024,T,Y15-24,TOTAL,ALL,7,82.87769790625333
082005,2018,T,Y15-24,TOTAL,ALL,99,1136.0
082005,2019,T,Y15-24,TOTAL,ALL,99,1126.0
082005,2021,T,Y15-24,TOTAL,ALL,99,1101.0
082005,2022,T,Y15-24,TOTAL,ALL,99,1118.0
082005,2023,T,Y15-24,TOTAL,ALL,99,1121.0000000000002
082005,2024,T,Y15-24,TOTAL,ALL,99,1123.0
082006,2018,F,Y15-24,TOTAL,ALL,1,142.0
082006,2019,F,Y15-24,TOTAL,ALL,1,154.0
082006,2021,F,Y15-24,TOTAL,ALL,1,176.0
082006,2022,F,Y15-24,TOTAL,ALL,1,219.0
082006,2023,F,Y15-24,TOTAL,ALL,1,231.0
082006,2024,F,Y15-24,TOTAL,ALL,1,236.0
082006,2018,F,Y15-24,TOTAL,ALL,12,534.0
082006,2019,F,Y15-24,TOTAL,ALL,12,509.0
082006,2021,F,Y15-24,TOTAL,ALL,12,255.796067027937
082006,2022,F,Y15-24,TOTAL,ALL,12,260.454469417518
082006,2023,F,Y15-24,TOTAL,ALL,12,296.568348333135
082006,2024,F,Y15-24,TOTAL,ALL,12,197.9355768950875
082006,2018,F,Y15-24,TOTAL,ALL,22,676.0
082006,2019,F,Y15-24,TOTAL,ALL,22,663.0
082006,2021,F,Y15-24,TOTAL,ALL,22,431.796067027937
082006,2022,F,Y15-24,TOTAL,ALL,22,479.454469417518
082006,2023,F,Y15-24,TOTAL,ALL,22,527.5683483331351
082006,2024,F,Y15-24,TOTAL,ALL,22,433.93557689508754
082006,2018,F,Y15-24,TOTAL,ALL,23,2361.0
082006,2019,F,Y15-24,TOTAL,ALL,23,2320.0
082006,2021,F,Y15-24,TOTAL,ALL,23,2420.20393297206
082006,2022,F,Y15-24,TOTAL,ALL,23,2367.54553058248
082006,2023,F,Y15-24,TOTAL,ALL,23,2353.431651666865
082006,2024,F,Y15-24,TOTAL,ALL,23,2448.0644231049127
082006,2018,F,Y15-24,TOTAL,ALL,24,2.0
082006,2019,F,Y15-24,TOTAL,ALL,24,2.0
082006,2021,F,Y15-24,TOTAL,ALL,24,1.94470129975829
082006,2022,F,Y15-24,TOTAL,ALL,24,2.10425604335789
082006,2023,F,Y15-24,TOTAL,ALL,24,1.5750698899911315
082006,2024,F,Y15-24,TOTAL,ALL,24,2.8461729673939957
082006,2018,F,Y15-24,TOTAL,ALL,4,376.0
082006,2019,F,Y15-24,TOTAL,ALL,4,324.0
082006,2021,F,Y15-24,TOTAL,ALL,4,421.364807529602
082006,2022,F,Y15-24,TOTAL,ALL,4,364.106237637171
082006,2023,F,Y15-24,TOTAL,ALL,4,421.07368105452446
082006,2024,F,Y15-24,TOTAL,ALL,4,386.841120738826
082006,2018,F,Y15-24,TOTAL,ALL,5,1742.0
082006,2019,F,Y15-24,TOTAL,ALL,5,1853.0
082006,2021,F,Y15-24,TOTAL,ALL,5,1822.51309014561
082006,2022,F,Y15-24,TOTAL,ALL,5,1837.3621104948
082006,2023,F,Y15-24,TOTAL,ALL,5,1755.2095433354036
082006,2024,F,Y15-24,TOTAL,ALL,5,1875.2983186136669
082006,2018,F,Y15-24,TOTAL,ALL,7,241.0
082006,2019,F,Y15-24,TOTAL,ALL,7,141.0
082006,2021,F,Y15-24,TOTAL,ALL,7,174.381333997089
082006,2022,F,Y15-24,TOTAL,ALL,7,163.972926407148
082006,2023,F,Y15-24,TOTAL,ALL,7,175.57335738694644
082006,2024,F,Y15-24,TOTAL,ALL,7,183.078810785026
082006,2018,F,Y15-24,TOTAL,ALL,99,3037.0
082006,2019,F,Y15-24,TOTAL,ALL,99,2983.0
082006,2021,F,Y15-24,TOTAL,ALL,99,2852.0
082006,2022,F,Y15-24,TOTAL,ALL,99,2847.0
082006,2023,F,Y15-24,TOTAL,ALL,99,2881.0000000000005
082006,2024,F,Y15-24,TOTAL,ALL,99,2882.0
082006,2018,M,Y15-24,TOTAL,ALL,1,370.0
082006,2019,M,Y15-24,TOTAL,ALL,1,373.0
082006,2021,M,Y15-24,TOTAL,ALL,1,419.0
082006,2022,M,Y15-24,TOTAL,ALL,1,467.0
082006,2023,M,Y15-24,TOTAL,ALL,1,455.0
082006,2024,M,Y15-24,TOTAL,ALL,1,498.0
082006,2018,M,Y15-24,TOTAL,ALL,12,596.0
082006,2019,M,Y15-24,TOTAL,ALL,12,607.0
082006,2021,M,Y15-24,TOTAL,ALL,12,371.578814420045
082006,2022,M,Y15-24,TOTAL,ALL,12,335.196060359821
082006,2023,M,Y15-24,TOTAL,ALL,12,374.9867443444506
082006,2024,M,Y15-24,TOTAL,ALL,12,269.49288479524665
082006,2018,M,Y15-24,TOTAL,ALL,22,966.0
082006,2019,M,Y15-24,TOTAL,ALL,22,980.0
082006,2021,M,Y15-24,TOTAL,ALL,22,790.578814420045
082006,2022,M,Y15-24,TOTAL,ALL,22,802.196060359821
082006,2023,M,Y15-24,TOTAL,ALL,22,829.9867443444506
082006,2024,M,Y15-24,TOTAL,ALL,22,767.4928847952467
082006,2018,M,Y15-24,TOTAL,ALL,23,2240.0
082006,2019,M,Y15-24,TOTAL,ALL,23,2171.0
082006,2021,M,Y15-24,TOTAL,ALL,23,2248.42118557995
082006,2022,M,Y15-24,TOTAL,ALL,23,2232.80393964018
082006,2023,M,Y15-24,TOTAL,ALL,23,2168.01325565555
082006,2024,M,Y15-24,TOTAL,ALL,23,2254.507115204753
082006,2018,M,Y15-24,TOTAL,ALL,24,6.0
082006,2019,M,Y15-24,TOTAL,ALL,24,9.0
082006,2021,M,Y15-24,TOTAL,ALL,24,8.10802015992122
082006,2022,M,Y15-24,TOTAL,ALL,24,9.79671234596428
082006,2023,M,Y15-24,TOTAL,ALL,24,8.24632319458236
082006,2024,M,Y15-24,TOTAL,ALL,24,13.125548772393618
082006,2018,M,Y15-24,TOTAL,ALL,4,25.0
082006,2019,M,Y15-24,TOTAL,ALL,4,28.0
082006,2021,M,Y15-24,TOTAL,ALL,4,47.0480565620274
082006,2022,M,Y15-24,TOTAL,ALL,4,41.2042508487194
082006,2023,M,Y15-24,TOTAL,ALL,4,55.35814113462344
082006,2024,M,Y15-24,TOTAL,ALL,4,50.22238722149622
082006,2018,M,Y15-24,TOTAL,ALL,5,1636.0
082006,2019,M,Y15-24,TOTAL,ALL,5,1745.0
082006,2021,M,Y15-24,TOTAL,ALL,5,1716.169944966
082006,2022,M,Y15-24,TOTAL,ALL,5,1755.61222442758
082006,2023,M,Y15-24,TOTAL,ALL,5,1630.4228744980053
082006,2024,M,Y15-24,TOTAL,ALL,5,1705.899892605389
082006,2018,M,Y15-24,TOTAL,ALL,7,573.0
082006,2019,M,Y15-24,TOTAL,ALL,7,389.0
082006,2021,M,Y15-24,TOTAL,ALL,7,477.095163892004
082006,2022,M,Y15-24,TOTAL,ALL,7,426.190752017915
082006,2023,M,Y15-24,TOTAL,ALL,7,473.985916828339
082006,2024,M,Y15-24,TOTAL,ALL,7,485.2592866054749
082006,2018,M,Y15-24,TOTAL,ALL,99,3206.0
082006,2019,M,Y15-24,TOTAL,ALL,99,3151.0
082006,2021,M,Y15-24,TOTAL,ALL,99,3039.0
082006,2022,M,Y15-24,TOTAL,ALL,99,3035.0
082006,2023,M,Y15-24,TOTAL,ALL,99,2998.0000000000005
082006,2024,M,Y15-24,TOTAL,ALL,99,3022.0
082006,2018,T,Y15-24,TOTAL,ALL,1,512.0
082006,2019,T,Y15-24,TOTAL,ALL,1,527.0
082006,2021,T,Y15-24,TOTAL,ALL,1,595.0
082006,2022,T,Y15-24,TOTAL,ALL,1,686.0
082006,2023,T,Y15-24,TOTAL,ALL,1,686.0
082006,2024,T,Y15-24,TOTAL,ALL,1,734.0
082006,2018,T,Y15-24,TOTAL,ALL,12,1130.0
082006,2019,T,Y15-24,TOTAL,ALL,12,1116.0
082006,2021,T,Y15-24,TOTAL,ALL,12,627.374881447982
082006,2022,T,Y15-24,TOTAL,ALL,12,595.650529777339
082006,2023,T,Y15-24,TOTAL,ALL,12,671.5550926775855
082006,2024,T,Y15-24,TOTAL,ALL,12,467.4284616903342
082006,2018,T,Y15-24,TOTAL,ALL,22,1642.0
082006,2019,T,Y15-24,TOTAL,ALL,22,1643.0
082006,2021,T,Y15-24,TOTAL,ALL,22,1222.37488144798
082006,2022,T,Y15-24,TOTAL,ALL,22,1281.65052977734
082006,2023,T,Y15-24,TOTAL,ALL,22,1357.5550926775857
082006,2024,T,Y15-24,TOTAL,ALL,22,1201.4284616903342
082006,2018,T,Y15-24,TOTAL,ALL,23,4601.0
082006,2019,T,Y15-24,TOTAL,ALL,23,4491.0
082006,2021,T,Y15-24,TOTAL,ALL,23,4668.62511855202
082006,2022,T,Y15-24,TOTAL,ALL,23,4600.34947022266
082006,2023,T,Y15-24,TOTAL,ALL,23,4521.444907322416
082006,2024,T,Y15-24,TOTAL,ALL,23,4702.571538309666
082006,2018,T,Y15-24,TOTAL,ALL,24,8.0
082006,2019,T,Y15-24,TOTAL,ALL,24,11.0
082006,2021,T,Y15-24,TOTAL,ALL,24,10.0527214596795
082006,2022,T,Y15-24,TOTAL,ALL,24,11.9009683893222
082006,2023,T,Y15-24,TOTAL,ALL,24,9.821393084573492
082006,2024,T,Y15-24,TOTAL,ALL,24,15.971721739787611
082006,2018,T,Y15-24,TOTAL,ALL,4,401.0
082006,2019,T,Y15-24,TOTAL,ALL,4,352.0
082006,2021,T,Y15-24,TOTAL,ALL,4,468.412864091629
082006,2022,T,Y15-24,TOTAL,ALL,4,405.31048848589
082006,2023,T,Y15-24,TOTAL,ALL,4,476.4318221891479
082006,2024,T,Y15-24,TOTAL,ALL,4,437.0635079603222
082006,2018,T,Y15-24,TOTAL,ALL,5,3378.0
082006,2019,T,Y15-24,TOTAL,ALL,5,3598.0
082006,2021,T,Y15-24,TOTAL,ALL,5,3538.68303511162
082006,2022,T,Y15-24,TOTAL,ALL,5,3592.97433492239
082006,2023,T,Y15-24,TOTAL,ALL,5,3385.632417833409
082006,2024,T,Y15-24,TOTAL,ALL,5,3581.198211219056
082006,2018,T,Y15-24,TOTAL,ALL,7,814.0
082006,2019,T,Y15-24,TOTAL,ALL,7,530.0
082006,2021,T,Y15-24,TOTAL,ALL,7,651.476497889093
082006,2022,T,Y15-24,TOTAL,ALL,7,590.163678425063
082006,2023,T,Y15-24,TOTAL,ALL,7,649.5592742152854
082006,2024,T,Y15-24,TOTAL,ALL,7,668.3380973905009
082006,2018,T,Y15-24,TOTAL,ALL,99,6243.0
082006,2019,T,Y15-24,TOTAL,ALL,99,6134.0
082006,2021,T,Y15-24,TOTAL,ALL,99,5891.0
082006,2022,T,Y15-24,TOTAL,ALL,99,5882.0
082006,2023,T,Y15-24,TOTAL,ALL,99,5879.000000000001
082006,2024,T,Y15-24,TOTAL,ALL,99,5904.0
082007,2018,F,Y15-24,TOTAL,ALL,1,21.0
082007,2019,F,Y15-24,TOTAL,ALL,1,21.0
082007,2021,F,Y15-24,TOTAL,ALL,1,28.0
082007,2022,F,Y15-24,TOTAL,ALL,1,32.0
082007,2023,F,Y15-24,TOTAL,ALL,1,39.0
082007,2024,F,Y15-24,TOTAL,ALL,1,36.0
082007,2018,F,Y15-24,TOTAL,ALL,12,54.0
082007,2019,F,Y15-24,TOTAL,ALL,12,62.0
082007,2021,F,Y15-24,TOTAL,ALL,12,20.5899559862281
082007,2022,F,Y15-24,TOTAL,ALL,12,22.0776386171477
082007,2023,F,Y15-24,TOTAL,ALL,12,27.061699792247968
082007,2024,F,Y15-24,TOTAL,ALL,12,17.088077757285514
082007,2018,F,Y15-24,TOTAL,ALL,22,75.0
082007,2019,F,Y15-24,TOTAL,ALL,22,83.0
082007,2021,F,Y15-24,TOTAL,ALL,22,48.5899559862281
082007,2022,F,Y15-24,TOTAL,ALL,22,54.0776386171477
082007,2023,F,Y15-24,TOTAL,ALL,22,66.06169979224796
082007,2024,F,Y15-24,TOTAL,ALL,22,53.08807775728552
082007,2018,F,Y15-24,TOTAL,ALL,23,245.0
082007,2019,F,Y15-24,TOTAL,ALL,23,227.0
082007,2021,F,Y15-24,TOTAL,ALL,23,237.410044013772
082007,2022,F,Y15-24,TOTAL,ALL,23,252.922361382852
082007,2023,F,Y15-24,TOTAL,ALL,23,242.93830020775204
082007,2024,F,Y15-24,TOTAL,ALL,23,247.91192224271447
082007,2018,F,Y15-24,TOTAL,ALL,24,0.0
082007,2019,F,Y15-24,TOTAL,ALL,24,1.0
082007,2021,F,Y15-24,TOTAL,ALL,24,0.210723933797135
082007,2022,F,Y15-24,TOTAL,ALL,24,0.336328142747109
082007,2023,F,Y15-24,TOTAL,ALL,24,0.2317414681533225
082007,2024,F,Y15-24,TOTAL,ALL,24,0.3703714031555397
082007,2018,F,Y15-24,TOTAL,ALL,4,37.0
082007,2019,F,Y15-24,TOTAL,ALL,4,35.0
082007,2021,F,Y15-24,TOTAL,ALL,4,43.3807181723817
082007,2022,F,Y15-24,TOTAL,ALL,4,45.9574452732515
082007,2023,F,Y15-24,TOTAL,ALL,4,41.73811789219519
082007,2024,F,Y15-24,TOTAL,ALL,4,47.73867681896105
082007,2018,F,Y15-24,TOTAL,ALL,5,173.0
082007,2019,F,Y15-24,TOTAL,ALL,5,168.0
082007,2021,F,Y15-24,TOTAL,ALL,5,169.357289060037
082007,2022,F,Y15-24,TOTAL,ALL,5,182.527960717133
082007,2023,F,Y15-24,TOTAL,ALL,5,181.84408628125595
082007,2024,F,Y15-24,TOTAL,ALL,5,175.03752527657542
082007,2018,F,Y15-24,TOTAL,ALL,7,35.0
082007,2019,F,Y15-24,TOTAL,ALL,7,23.0
082007,2021,F,Y15-24,TOTAL,ALL,7,24.4613128475559
082007,2022,F,Y15-24,TOTAL,ALL,7,24.1006272497206
082007,2023,F,Y15-24,TOTAL,ALL,7,19.124354566147616
082007,2024,F,Y15-24,TOTAL,ALL,7,24.765348744022457
082007,2018,F,Y15-24,TOTAL,ALL,99,320.0
082007,2019,F,Y15-24,TOTAL,ALL,99,310.0
082007,2021,F,Y15-24,TOTAL,ALL,99,286.0
082007,2022,F,Y15-24,TOTAL,ALL,99,307.0
082007,2023,F,Y15-24,TOTAL,ALL,99,309.0
082007,2024,F,Y15-24,TOTAL,ALL,99,301.0
082007,2018,M,Y15-24,TOTAL,ALL,1,49.0
082007,2019,M,Y15-24,TOTAL,ALL,1,42.0
082007,2021,M,Y15-24,TOTAL,ALL,1,46.0
082007,2022,M,Y15-24,TOTAL,ALL,1,50.0
082007,2023,M,Y15-24,TOTAL,ALL,1,52.0
082007,2024,M,Y15-24,TOTAL,ALL,1,61.0
082007,2018,M,Y15-24,TOTAL,ALL,12,53.0
082007,2019,M,Y15-24,TOTAL,ALL,12,66.0
082007,2021,M,Y15-24,TOTAL,ALL,12,31.3367523073276
082007,2022,M,Y15-24,TOTAL,ALL,12,25.185944758533
082007,2023,M,Y15-24,TOTAL,ALL,12,35.30508599010313
082007,2024,M,Y15-24,TOTAL,ALL,12,22.20185330962016
082007,2018,M,Y15-24,TOTAL,ALL,22,102.0
082007,2019,M,Y15-24,TOTAL,ALL,22,108.0
082007,2021,M,Y15-24,TOTAL,ALL,22,77.3367523073276
082007,2022,M,Y15-24,TOTAL,ALL,22,75.185944758533
082007,2023,M,Y15-24,TOTAL,ALL,22,87.30508599010314
082007,2024,M,Y15-24,TOTAL,ALL,22,83.20185330962016
082007,2018,M,Y15-24,TOTAL,ALL,23,231.0
082007,2019,M,Y15-24,TOTAL,ALL,23,221.0
082007,2021,M,Y15-24,TOTAL,ALL,23,247.663247692672
082007,2022,M,Y15-24,TOTAL,ALL,23,244.814055241467
082007,2023,M,Y15-24,TOTAL,ALL,23,232.6949140098968
082007,2024,M,Y15-24,TOTAL,ALL,23,241.79814669037984
082007,2018,M,Y15-24,TOTAL,ALL,24,1.0
082007,2019,M,Y15-24,TOTAL,ALL,24,1.0
082007,2021,M,Y15-24,TOTAL,ALL,24,0.931316378915863
082007,2022,M,Y15-24,TOTAL,ALL,24,1.88802558616459
082007,2023,M,Y15-24,TOTAL,ALL,24,1.196305287654046
082007,2024,M,Y15-24,TOTAL,ALL,24,1.9566937744970287
082007,2018,M,Y15-24,TOTAL,ALL,4,2.0
082007,2019,M,Y15-24,TOTAL,ALL,4,3.0
082007,2021,M,Y15-24,TOTAL,ALL,4,4.27434912805148
082007,2022,M,Y15-24,TOTAL,ALL,4,4.3308267793949
082007,2023,M,Y15-24,TOTAL,ALL,4,5.679848922959716
082007,2024,M,Y15-24,TOTAL,ALL,4,6.071033042005066
082007,2018,M,Y15-24,TOTAL,ALL,5,153.0
082007,2019,M,Y15-24,TOTAL,ALL,5,157.0
082007,2021,M,Y15-24,TOTAL,ALL,5,178.781136769431
082007,2022,M,Y15-24,TOTAL,ALL,5,182.743954811574
082007,2023,M,Y15-24,TOTAL,ALL,5,172.0722353226799
082007,2024,M,Y15-24,TOTAL,ALL,5,168.93641732728216
082007,2018,M,Y15-24,TOTAL,ALL,7,75.0
082007,2019,M,Y15-24,TOTAL,ALL,7,60.0
082007,2021,M,Y15-24,TOTAL,ALL,7,63.6764454162739
082007,2022,M,Y15-24,TOTAL,ALL,7,55.8512480643341
082007,2023,M,Y15-24,TOTAL,ALL,7,53.74652447660316
082007,2024,M,Y15-24,TOTAL,ALL,7,64.83400254659557
082007,2018,M,Y15-24,TOTAL,ALL,99,333.0
082007,2019,M,Y15-24,TOTAL,ALL,99,329.0
082007,2021,M,Y15-24,TOTAL,ALL,99,325.0
082007,2022,M,Y15-24,TOTAL,ALL,99,320.0
082007,2023,M,Y15-24,TOTAL,ALL,99,319.99999999999994
082007,2024,M,Y15-24,TOTAL,ALL,99,325.0
082007,2018,T,Y15-24,TOTAL,ALL,1,70.0
082007,2019,T,Y15-24,TOTAL,ALL,1,63.0
082007,2021,T,Y15-24,TOTAL,ALL,1,74.0
082007,2022,T,Y15-24,TOTAL,ALL,1,82.0
082007,2023,T,Y15-24,TOTAL,ALL,1,91.0
082007,2024,T,Y15-24,TOTAL,ALL,1,97.0
082007,2018,T,Y15-24,TOTAL,ALL,12,107.0
082007,2019,T,Y15-24,TOTAL,ALL,12,128.0
082007,2021,T,Y15-24,TOTAL,ALL,12,51.9267082935558
082007,2022,T,Y15-24,TOTAL,ALL,12,47.2635833756806
082007,2023,T,Y15-24,TOTAL,ALL,12,62.3667857823511
082007,2024,T,Y15-24,TOTAL,ALL,12,39.28993106690567
082007,2018,T,Y15-24,TOTAL,ALL,22,177.0
082007,2019,T,Y15-24,TOTAL,ALL,22,191.0
082007,2021,T,Y15-24,TOTAL,ALL,22,125.926708293556
082007,2022,T,Y15-24,TOTAL,ALL,22,129.263583375681
082007,2023,T,Y15-24,TOTAL,ALL,22,153.3667857823511
082007,2024,T,Y15-24,TOTAL,ALL,22,136.28993106690567
082007,2018,T,Y15-24,TOTAL,ALL,23,476.0
082007,2019,T,Y15-24,TOTAL,ALL,23,448.0
082007,2021,T,Y15-24,TOTAL,ALL,23,485.073291706444
082007,2022,T,Y15-24,TOTAL,ALL,23,497.736416624319
082007,2023,T,Y15-24,TOTAL,ALL,23,475.63321421764886
082007,2024,T,Y15-24,TOTAL,ALL,23,489.7100689330943
082007,2018,T,Y15-24,TOTAL,ALL,24,1.0
082007,2019,T,Y15-24,TOTAL,ALL,24,2.0
082007,2021,T,Y15-24,TOTAL,ALL,24,1.142040312713
082007,2022,T,Y15-24,TOTAL,ALL,24,2.2243537289117
082007,2023,T,Y15-24,TOTAL,ALL,24,1.4280467558073686
082007,2024,T,Y15-24,TOTAL,ALL,24,2.3270651776525684
082007,2018,T,Y15-24,TOTAL,ALL,4,39.0
082007,2019,T,Y15-24,TOTAL,ALL,4,38.0
082007,2021,T,Y15-24,TOTAL,ALL,4,47.6550673004332
082007,2022,T,Y15-24,TOTAL,ALL,4,50.2882720526464
082007,2023,T,Y15-24,TOTAL,ALL,4,47.417966815154905
082007,2024,T,Y15-24,TOTAL,ALL,4,53.80970986096612
082007,2018,T,Y15-24,TOTAL,ALL,5,326.0
082007,2019,T,Y15-24,TOTAL,ALL,5,325.0
082007,2021,T,Y15-24,TOTAL,ALL,5,348.138425829468
082007,2022,T,Y15-24,TOTAL,ALL,5,365.271915528707
082007,2023,T,Y15-24,TOTAL,ALL,5,353.9163216039358
082007,2024,T,Y15-24,TOTAL,ALL,5,343.9739426038576
082007,2018,T,Y15-24,TOTAL,ALL,7,110.0
082007,2019,T,Y15-24,TOTAL,ALL,7,83.0
082007,2021,T,Y15-24,TOTAL,ALL,7,88.1377582638298
082007,2022,T,Y15-24,TOTAL,ALL,7,79.9518753140547
082007,2023,T,Y15-24,TOTAL,ALL,7,72.87087904275077
082007,2024,T,Y15-24,TOTAL,ALL,7,89.59935129061803
082007,2018,T,Y15-24,TOTAL,ALL,99,653.0
082007,2019,T,Y15-24,TOTAL,ALL,99,639.0
082007,2021,T,Y15-24,TOTAL,ALL,99,611.0
082007,2022,T,Y15-24,TOTAL,ALL,99,627.0
082007,2023,T,Y15-24,TOTAL,ALL,99,629.0
082007,2024,T,Y15-24,TOTAL,ALL,99,626.0
082008,2018,F,Y15-24,TOTAL,ALL,1,5.0
082008,2019,F,Y15-24,TOTAL,ALL,1,4.0
082008,2021,F,Y15-24,TOTAL,ALL,1,5.0
082008,2022,F,Y15-24,TOTAL,ALL,1,9.0
082008,2023,F,Y15-24,TOTAL,ALL,1,4.0
082008,2024,F,Y15-24,TOTAL,ALL,1,3.0
082008,2018,F,Y15-24,TOTAL,ALL,12,12.0
082008,2019,F,Y15-24,TOTAL,ALL,12,12.0
082008,2021,F,Y15-24,TOTAL,ALL,12,6.06196853253593
082008,2022,F,Y15-24,TOTAL,ALL,12,5.01719789163488
082008,2023,F,Y15-24,TOTAL,ALL,12,6.104599926239417
082008,2024,F,Y15-24,TOTAL,ALL,12,4.983455999485992
082008,2018,F,Y15-24,TOTAL,ALL,22,17.0
082008,2019,F,Y15-24,TOTAL,ALL,22,16.0
082008,2021,F,Y15-24,TOTAL,ALL,22,11.0619685325359
082008,2022,F,Y15-24,TOTAL,ALL,22,14.0171978916349
082008,2023,F,Y15-24,TOTAL,ALL,22,10.104599926239418
082008,2024,F,Y15-24,TOTAL,ALL,22,7.983455999485992
082008,2018,F,Y15-24,TOTAL,ALL,23,73.0
082008,2019,F,Y15-24,TOTAL,ALL,23,72.0
082008,2021,F,Y15-24,TOTAL,ALL,23,68.9380314674641
