DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,17,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,17,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,17,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,17,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,17,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,2,2019,67,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,2,2020,73,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,2,2021,52,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,2,2022,46,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,2,2023,36,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,2,2024,55,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,2,2025,34,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,3,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,3,2020,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,3,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,3,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,3,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,3,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,3,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,4,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,4,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,4,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,4,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,4,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,4,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,4,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,99,2019,669,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,99,2020,661,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,99,2021,574,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,99,2022,604,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,99,2023,594,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,99,2024,581,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,99,2025,563,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y25,99,2026,614,e,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,1,2019,557,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,1,2020,547,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,1,2021,529,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,1,2022,482,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,1,2023,533,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,1,2024,529,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,1,2025,499,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,15,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,15,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,15,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,15,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,15,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,15,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,15,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,16,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,16,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,16,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,16,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,16,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,16,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,16,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,17,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,17,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,17,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,17,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,17,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,17,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,17,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,2,2019,124,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,2,2020,87,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,2,2021,76,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,2,2022,74,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,2,2023,62,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,2,2024,54,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,2,2025,68,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,3,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,3,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,3,2021,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,3,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,3,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,3,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,3,2025,2,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,4,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,4,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,4,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,4,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,4,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,4,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,4,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,99,2019,681,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,99,2020,634,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,99,2021,606,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,99,2022,556,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,99,2023,595,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,99,2024,583,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,99,2025,569,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y26,99,2026,560,e,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,1,2019,522,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,1,2020,519,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,1,2021,517,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,1,2022,508,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,1,2023,455,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,1,2024,508,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,1,2025,524,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,15,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,15,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,15,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,15,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,15,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,15,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,15,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,16,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,16,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,16,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,16,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,16,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,16,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,16,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,17,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,17,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,17,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,17,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,17,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,17,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,17,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,2,2019,148,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,2,2020,150,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,2,2021,93,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,2,2022,98,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,2,2023,91,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,2,2024,73,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,2,2025,71,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,3,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,3,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,3,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,3,2022,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,3,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,3,2024,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,3,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,4,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,4,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,4,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,4,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,4,2023,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,4,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,4,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,99,2019,670,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,99,2020,669,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,99,2021,610,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,99,2022,607,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,99,2023,547,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,99,2024,582,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,99,2025,595,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y27,99,2026,562,e,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,1,2019,505,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,1,2020,474,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,1,2021,473,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,1,2022,476,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,1,2023,489,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,1,2024,430,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,1,2025,479,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,15,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,15,2020,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,15,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,15,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,15,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,15,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,15,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,16,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,16,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,16,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,16,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,16,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,16,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,16,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,17,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,17,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,17,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,17,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,17,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,17,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,17,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,2,2019,200,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,2,2020,172,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,2,2021,151,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,2,2022,121,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,2,2023,123,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,2,2024,112,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,2,2025,95,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,3,2019,2,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,3,2020,3,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,3,2021,2,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,3,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,3,2023,2,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,3,2024,2,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,3,2025,1,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,4,2019,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,4,2020,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,4,2021,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,4,2022,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,4,2023,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,4,2024,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,4,2025,0,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,99,2019,707,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,99,2020,650,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_26(1.0),A,082006,JAN,9,Y28,99,2021,626,,,FILTER__ITG1,,,,,,,
