DATAFLOW,FREQ,REF_AREA,INDICATOR,GENDER,AGE_NOCLASS,CITIZENSHIP,EDU_ATTAIN,CUR_ACT_STAT,LOC_DEST,REAS_COMMUTING,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_INDICATOR,NOTE_GENDER,NOTE_AGE_NOCLASS,NOTE_CITIZENSHIP,NOTE_EDU_ATTAIN,NOTE_CUR_ACT_STAT,NOTE_LOC_DEST,NOTE_REAS_COMMUTING,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,083027,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2018,522,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,083027,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2019,515,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,083027,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2021,517,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,083027,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2022,510,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,083027,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2023,535,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,083027,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2024,562,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,083027,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2018,147,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,083027,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2019,123,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,083027,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2021,65.4299818889336,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,083027,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2022,67.8968735428294,,,,,,,,ALL_N1,,,,,,,
