DATAFLOW,FREQ,REF_AREA,INDICATOR,GENDER,AGE_NOCLASS,MARITAL_STATUS,CITIZENSHIP,AREA_CONTRY_CITIZEN,USUAL_RESID_1Y,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_INDICATOR,NOTE_GENDER,NOTE_AGE_NOCLASS,NOTE_MARITAL_STATUS,NOTE_CITIZENSHIP,NOTE_AREA_CONTRY_CITIZEN,NOTE_USUAL_RESID_1Y,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y2,ALL,ITL,ALL,ALL,2024,83,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y2,ALL,TOTAL,ALL,ALL,2021,89,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y2,ALL,TOTAL,ALL,ALL,2022,77,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y2,ALL,TOTAL,ALL,ALL,2023,64,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y2,ALL,TOTAL,ALL,ALL,2024,85,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y20,ALL,ITL,ALL,ALL,2021,83,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y20,ALL,ITL,ALL,ALL,2022,82,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y20,ALL,ITL,ALL,ALL,2023,66,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y20,ALL,ITL,ALL,ALL,2024,76,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y20,ALL,TOTAL,ALL,ALL,2021,83,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y20,ALL,TOTAL,ALL,ALL,2022,82,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y20,ALL,TOTAL,ALL,ALL,2023,66,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y20,ALL,TOTAL,ALL,ALL,2024,76,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y21,ALL,ITL,ALL,ALL,2021,72,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y21,ALL,ITL,ALL,ALL,2022,84,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y21,ALL,ITL,ALL,ALL,2023,79,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y21,ALL,ITL,ALL,ALL,2024,66,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y21,ALL,TOTAL,ALL,ALL,2021,72,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y21,ALL,TOTAL,ALL,ALL,2022,84,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y21,ALL,TOTAL,ALL,ALL,2023,79,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y21,ALL,TOTAL,ALL,ALL,2024,66,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y22,ALL,ITL,ALL,ALL,2021,75,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y22,ALL,ITL,ALL,ALL,2022,76,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y22,ALL,ITL,ALL,ALL,2023,83,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y22,ALL,ITL,ALL,ALL,2024,76,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y22,ALL,TOTAL,ALL,ALL,2021,75,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y22,ALL,TOTAL,ALL,ALL,2022,76,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y22,ALL,TOTAL,ALL,ALL,2023,83,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y22,ALL,TOTAL,ALL,ALL,2024,76,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y23,ALL,ITL,ALL,ALL,2021,79,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y23,ALL,ITL,ALL,ALL,2022,74,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y23,ALL,ITL,ALL,ALL,2023,73,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y23,ALL,ITL,ALL,ALL,2024,88,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y23,ALL,TOTAL,ALL,ALL,2021,79,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y23,ALL,TOTAL,ALL,ALL,2022,74,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y23,ALL,TOTAL,ALL,ALL,2023,73,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y23,ALL,TOTAL,ALL,ALL,2024,88,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y24,ALL,ITL,ALL,ALL,2021,76,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y24,ALL,ITL,ALL,ALL,2022,73,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y24,ALL,ITL,ALL,ALL,2023,77,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y24,ALL,ITL,ALL,ALL,2024,70,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y24,ALL,TOTAL,ALL,ALL,2021,76,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y24,ALL,TOTAL,ALL,ALL,2022,73,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y24,ALL,TOTAL,ALL,ALL,2023,77,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y24,ALL,TOTAL,ALL,ALL,2024,70,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y25,ALL,ITL,ALL,ALL,2021,68,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y25,ALL,ITL,ALL,ALL,2022,67,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y25,ALL,ITL,ALL,ALL,2023,76,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y25,ALL,ITL,ALL,ALL,2024,77,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y25,ALL,TOTAL,ALL,ALL,2021,68,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y25,ALL,TOTAL,ALL,ALL,2022,67,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y25,ALL,TOTAL,ALL,ALL,2023,76,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y25,ALL,TOTAL,ALL,ALL,2024,77,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y26,ALL,FRGAPO,ALL,ALL,2023,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y26,ALL,ITL,ALL,ALL,2021,65,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y26,ALL,ITL,ALL,ALL,2022,60,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y26,ALL,ITL,ALL,ALL,2023,71,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y26,ALL,ITL,ALL,ALL,2024,79,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y26,ALL,TOTAL,ALL,ALL,2021,65,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y26,ALL,TOTAL,ALL,ALL,2022,60,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y26,ALL,TOTAL,ALL,ALL,2023,72,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y26,ALL,TOTAL,ALL,ALL,2024,79,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y27,ALL,FRGAPO,ALL,ALL,2024,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y27,ALL,ITL,ALL,ALL,2021,74,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y27,ALL,ITL,ALL,ALL,2022,68,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y27,ALL,ITL,ALL,ALL,2023,59,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y27,ALL,ITL,ALL,ALL,2024,71,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y27,ALL,TOTAL,ALL,ALL,2021,74,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y27,ALL,TOTAL,ALL,ALL,2022,68,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y27,ALL,TOTAL,ALL,ALL,2023,59,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y27,ALL,TOTAL,ALL,ALL,2024,72,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y28,ALL,FRGAPO,ALL,ALL,2022,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y28,ALL,ITL,ALL,ALL,2021,84,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y28,ALL,ITL,ALL,ALL,2022,75,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y28,ALL,ITL,ALL,ALL,2023,67,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y28,ALL,ITL,ALL,ALL,2024,63,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y28,ALL,TOTAL,ALL,ALL,2021,84,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y28,ALL,TOTAL,ALL,ALL,2022,77,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y28,ALL,TOTAL,ALL,ALL,2023,67,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y28,ALL,TOTAL,ALL,ALL,2024,63,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y29,ALL,FRGAPO,ALL,ALL,2023,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y29,ALL,ITL,ALL,ALL,2021,81,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y29,ALL,ITL,ALL,ALL,2022,83,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y29,ALL,ITL,ALL,ALL,2023,71,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y29,ALL,ITL,ALL,ALL,2024,66,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y29,ALL,TOTAL,ALL,ALL,2021,81,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y29,ALL,TOTAL,ALL,ALL,2022,83,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y29,ALL,TOTAL,ALL,ALL,2023,73,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y29,ALL,TOTAL,ALL,ALL,2024,66,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y3,ALL,FRGAPO,ALL,ALL,2022,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y3,ALL,FRGAPO,ALL,ALL,2023,3,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y3,ALL,ITL,ALL,ALL,2021,65,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y3,ALL,ITL,ALL,ALL,2022,86,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y3,ALL,ITL,ALL,ALL,2023,77,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y3,ALL,ITL,ALL,ALL,2024,66,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y3,ALL,TOTAL,ALL,ALL,2021,65,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y3,ALL,TOTAL,ALL,ALL,2022,87,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y3,ALL,TOTAL,ALL,ALL,2023,80,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y3,ALL,TOTAL,ALL,ALL,2024,66,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y30,ALL,FRGAPO,ALL,ALL,2024,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y30,ALL,ITL,ALL,ALL,2021,84,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y30,ALL,ITL,ALL,ALL,2022,85,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y30,ALL,ITL,ALL,ALL,2023,80,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y30,ALL,ITL,ALL,ALL,2024,74,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y30,ALL,TOTAL,ALL,ALL,2021,84,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y30,ALL,TOTAL,ALL,ALL,2022,85,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y30,ALL,TOTAL,ALL,ALL,2023,80,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y30,ALL,TOTAL,ALL,ALL,2024,75,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y31,ALL,ITL,ALL,ALL,2021,92,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y31,ALL,ITL,ALL,ALL,2022,84,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y31,ALL,ITL,ALL,ALL,2023,85,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y31,ALL,ITL,ALL,ALL,2024,80,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y31,ALL,TOTAL,ALL,ALL,2021,92,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y31,ALL,TOTAL,ALL,ALL,2022,84,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y31,ALL,TOTAL,ALL,ALL,2023,85,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y31,ALL,TOTAL,ALL,ALL,2024,80,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y32,ALL,FRGAPO,ALL,ALL,2022,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y32,ALL,FRGAPO,ALL,ALL,2023,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y32,ALL,ITL,ALL,ALL,2021,72,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y32,ALL,ITL,ALL,ALL,2022,90,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y32,ALL,ITL,ALL,ALL,2023,81,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y32,ALL,ITL,ALL,ALL,2024,87,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y32,ALL,TOTAL,ALL,ALL,2021,72,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y32,ALL,TOTAL,ALL,ALL,2022,91,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y32,ALL,TOTAL,ALL,ALL,2023,82,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y32,ALL,TOTAL,ALL,ALL,2024,87,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y33,ALL,FRGAPO,ALL,ALL,2022,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y33,ALL,FRGAPO,ALL,ALL,2023,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y33,ALL,FRGAPO,ALL,ALL,2024,2,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y33,ALL,ITL,ALL,ALL,2021,84,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y33,ALL,ITL,ALL,ALL,2022,76,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y33,ALL,ITL,ALL,ALL,2023,88,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y33,ALL,ITL,ALL,ALL,2024,84,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y33,ALL,TOTAL,ALL,ALL,2021,84,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y33,ALL,TOTAL,ALL,ALL,2022,77,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y33,ALL,TOTAL,ALL,ALL,2023,89,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y33,ALL,TOTAL,ALL,ALL,2024,86,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y34,ALL,FRGAPO,ALL,ALL,2024,1,,,,,,SETA_FILTER,,,,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_SETA_1(1.0),A,082035,RESPOP_AV,M,Y34,ALL,ITL,ALL,ALL,2021,89,,,,,,SETA_FILTER,,,,,,,,
