DATAFLOW,FREQ,REF_AREA,INDICATOR,GENDER,AGE_NOCLASS,CITIZENSHIP,EDU_ATTAIN,CUR_ACT_STAT,LOC_DEST,REAS_COMMUTING,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_INDICATOR,NOTE_GENDER,NOTE_AGE_NOCLASS,NOTE_CITIZENSHIP,NOTE_EDU_ATTAIN,NOTE_CUR_ACT_STAT,NOTE_LOC_DEST,NOTE_REAS_COMMUTING,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2018,426,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2019,409,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2021,430,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2022,422,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2023,433,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2024,447,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2018,126,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2019,128,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2021,70.496884062057,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2022,61.0777394957751,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2023,56.60429488310326,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2024,55.516321985217715,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,22,ALL,ALL,2018,552,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,22,ALL,ALL,2019,536,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,088007,RESPOP_AV,F,Y_GE15,TOTAL,ALL,22,ALL,ALL,2021,500.496884062057,,,,,,,,ALL_N1,,,,,,,
