DATAFLOW,FREQ,REF_AREA,INDICATOR,GENDER,AGE_NOCLASS,CITIZENSHIP,EDU_ATTAIN,CUR_ACT_STAT,LOC_DEST,REAS_COMMUTING,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_INDICATOR,NOTE_GENDER,NOTE_AGE_NOCLASS,NOTE_CITIZENSHIP,NOTE_EDU_ATTAIN,NOTE_CUR_ACT_STAT,NOTE_LOC_DEST,NOTE_REAS_COMMUTING,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2018,446,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2019,468,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2021,468,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2022,463,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2023,495,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2024,505,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2018,182,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2019,184,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2021,100.134117488624,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2022,102.983266148128,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2023,110.63780953667776,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2024,84.55243717430643,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,22,ALL,ALL,2018,628,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,22,ALL,ALL,2019,652,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,082010,RESPOP_AV,F,Y_GE15,TOTAL,ALL,22,ALL,ALL,2021,568.134117488624,,,,,,,,ALL_N1,,,,,,,
