DATAFLOW,FREQ,REF_AREA,INDICATOR,GENDER,AGE_NOCLASS,CITIZENSHIP,EDU_ATTAIN,CUR_ACT_STAT,LOC_DEST,REAS_COMMUTING,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_INDICATOR,NOTE_GENDER,NOTE_AGE_NOCLASS,NOTE_CITIZENSHIP,NOTE_EDU_ATTAIN,NOTE_CUR_ACT_STAT,NOTE_LOC_DEST,NOTE_REAS_COMMUTING,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2018,146,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2019,151,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2021,134,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2022,144,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2023,145,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,1,ALL,ALL,2024,140,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2018,86,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2019,85,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2021,22.9740536051818,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2022,24.9382892242495,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2023,32.33002328435205,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,12,ALL,ALL,2024,25.448569765868964,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,22,ALL,ALL,2018,232,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,22,ALL,ALL,2019,236,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,22,ALL,ALL,2021,156.974053605182,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,22,ALL,ALL,2022,168.938289224249,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,22,ALL,ALL,2023,177.33002328435205,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,22,ALL,ALL,2024,165.44856976586897,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,23,ALL,ALL,2018,596,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,23,ALL,ALL,2019,580,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,23,ALL,ALL,2021,619.025946394818,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,23,ALL,ALL,2022,590.06171077575,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,23,ALL,ALL,2023,562.669976715648,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,23,ALL,ALL,2024,572.551430234131,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,24,ALL,ALL,2018,173,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,24,ALL,ALL,2019,183,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,24,ALL,ALL,2021,204.265270450694,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,24,ALL,ALL,2022,156.933720607641,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,24,ALL,ALL,2023,135.18606219042124,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,24,ALL,ALL,2024,141.96870588633712,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,4,ALL,ALL,2018,278,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,4,ALL,ALL,2019,270,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,4,ALL,ALL,2021,316.166408418821,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,4,ALL,ALL,2022,299.151580745179,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,4,ALL,ALL,2023,296.4626539881032,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,4,ALL,ALL,2024,310.16867527325934,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,5,ALL,ALL,2018,60,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,5,ALL,ALL,2019,64,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,5,ALL,ALL,2021,53.0029342967536,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,5,ALL,ALL,2022,63.5488879127564,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,5,ALL,ALL,2023,60.8770247383293,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,5,ALL,ALL,2024,57.36336073215269,,,,,,,,ALL_N1,,,,,,,
IT1:DF_DCSS_ISTR_LAV_PEN_2_TV_3(1.0),A,085008,RESPOP_AV,F,Y_GE15,TOTAL,ALL,7,ALL,ALL,2018,85,,,,,,,,ALL_N1,,,,,,,
